,date,price,signal,position_size,position,TP,SL,close_price,close_time,pnl
0,2021-06-15 09:17:21.063613,1495.9,buy,1,373.975,1501.4,1487.9,1501.6,2021-06-15 09:36:03.790117,5.199999999999818
1,2021-06-15 13:51:05.469750,1493.2,buy,1,373.3,1498.7,1485.2,1482.3,2021-06-16 10:03:51.514245,-11.400000000000091
2,2021-06-22 09:22:48.101157,1487.2,buy,1,371.8,1492.7,1479.2,1492.7,2021-06-22 10:29:09.707449,5.0
3,2021-06-24 13:22:28.541869,1490.5,buy,1,372.625,1496.0,1482.5,1480.8,2021-06-24 13:57:43.355463,-10.200000000000045
4,2021-06-25 11:24:04.142989,1490.3,buy,1,372.575,1495.8,1482.3,1496.1,2021-06-25 13:47:04.535604,5.2999999999999545
5,2021-06-25 09:15:08.868348,1492.2,buy,1,373.05,1497.7,1484.2,1497.7,2021-06-25 13:50:07.516620,5.0
6,2021-06-25 14:22:18.759690,1498.4,buy,1,374.6,1503.9,1490.4,1509.0,2021-06-25 14:29:55.001331,10.099999999999909
7,2021-07-01 11:12:03.160994,1535.5,buy,1,383.875,1541.0,1527.5,1541.1,2021-07-01 13:00:23.380121,5.099999999999909
8,2021-07-05 14:12:45.679924,1552.3,buy,1,388.075,1557.8,1544.3,1560.0,2021-07-05 14:23:06.694087,7.2000000000000455
9,2021-07-09 10:02:04.174460,1516.6,buy,1,379.15,1522.1,1508.6,1522.6,2021-07-09 10:38:36.165296,5.5
10,2021-07-09 11:17:50.487597,1520.2,buy,1,380.05,1525.7,1512.2,1526.7,2021-07-09 13:05:13.447967,6.0
11,2021-07-09 13:36:10.385045,1515.8,buy,1,378.95,1521.3,1507.8,1505.9,2021-07-09 13:56:05.343988,-10.399999999999864
12,2021-07-14 09:19:57.274936,1444.1,buy,1,361.025,1449.6,1436.1,1436.0,2021-07-14 10:08:55.858701,-8.599999999999909
13,2021-07-15 13:58:16.313498,1436.0,buy,1,359.0,1441.5,1428.0,1425.1,2021-07-15 14:23:17.204170,-11.400000000000091
14,2021-07-20 13:31:02.317571,1374.0,buy,1,343.5,1379.5,1366.0,1382.0,2021-07-20 13:36:04.504425,7.5
15,2021-07-20 14:17:02.999991,1394.2,buy,1,348.55,1399.7,1386.2,1404.4,2021-07-20 14:21:30.846454,9.700000000000045
16,2021-07-27 09:45:19.659956,1418.2,buy,1,354.55,1423.7,1410.2,1424.0,2021-07-27 10:49:24.656275,5.2999999999999545
17,2021-07-28 10:12:06.503359,1411.0,buy,1,352.75,1416.5,1403.0,1416.9,2021-07-28 10:20:07.041720,5.400000000000091
18,2021-07-29 09:29:53.191970,1419.8,buy,1,354.95,1425.3,1411.8,1425.4,2021-07-29 11:08:16.995638,5.100000000000136
19,2021-08-09 10:53:41.610729,1474.7,buy,1,368.675,1480.2,1466.7,1480.9,2021-08-09 13:11:43.692461,5.7000000000000455
20,2021-08-19 14:20:06.557696,1498.5,buy,1,374.625,1504.0,1490.5,1499.0,2021-08-19 14:29:04.269166,0.0
21,2021-08-24 10:18:04.811484,1419.7,buy,1,354.925,1425.2,1411.7,1410.2,2021-08-24 13:10:02.421018,-10.0
22,2021-08-25 13:15:16.192454,1415.0,buy,1,353.75,1420.5,1407.0,1421.0,2021-08-25 13:35:03.854198,5.5
23,2021-08-27 13:46:04.238829,1414.0,buy,1,353.5,1419.5,1406.0,1420.6,2021-08-27 14:22:06.188857,6.099999999999909
24,2021-09-01 10:20:06.909058,1431.5,buy,1,357.875,1437.0,1423.5,1423.3,2021-09-01 13:43:03.944339,-8.700000000000045
25,2021-09-09 13:34:50.637967,1437.1,buy,1,359.275,1442.6,1429.1,1442.9,2021-09-09 14:19:06.737053,5.300000000000182
26,2021-09-15 13:17:12.882993,1440.1,buy,1,360.025,1445.6,1432.1,1445.8,2021-09-15 13:47:52.406596,5.2000000000000455
27,2021-09-23 09:16:06.479955,1449.5,buy,1,362.375,1455.0,1441.5,1455.1,2021-09-24 09:52:07.523013,5.099999999999909
28,2021-09-27 10:08:21.007852,1452.2,buy,1,363.05,1457.7,1444.2,1444.0,2021-09-27 13:39:04.070265,-8.700000000000045
29,2021-09-28 14:19:59.911405,1446.2,buy,1,361.55,1451.7,1438.2,1452.3,2021-09-28 14:24:06.592614,5.599999999999909
