,date,price,signal,position_size,position,TP,SL,close_price,close_time,pnl,status
0,2022-01-05 09:54:43.336720,1559.7,buy,0.3,467.90999999999997,1563.2,1557.7,1556.4,2022-01-05 10:43:01.795052,-3.3699999999999544,closed
1,2022-01-05 10:42:08.192759,1557.9,sell,0.3,467.37,1554.4,1559.9,1554.1,2022-01-05 10:47:27.774774,3.730000000000182,closed
2,2022-01-05 10:47:27.774774,1554.0,sell,0.3,466.2,1550.5,1556.0,1556.1,2022-01-05 11:19:45.288729,-2.169999999999909,closed
3,2022-01-05 10:47:27.774774,1554.0,sell,0.3,466.2,1550.5,1556.0,1556.1,2022-01-05 11:19:45.288729,-4.339999999999819,closed
4,2022-01-05 10:47:27.774774,1554.0,sell,0.3,466.2,1550.5,1556.0,1556.1,2022-01-05 11:19:45.288729,-6.509999999999728,closed
5,2022-01-05 10:47:27.774774,1554.0,sell,0.3,466.2,1550.5,1556.0,1556.1,2022-01-05 11:19:45.288729,-8.679999999999637,closed
6,2022-01-05 10:51:43.343991,1554.8,sell,0.3,466.43999999999994,1551.3,1556.8,1557.3,2022-01-05 11:21:34.981824,-2.57,closed
7,2022-01-05 11:21:34.981824,1557.3,buy,0.3,467.18999999999994,1560.8,1555.3,1554.6,2022-01-05 13:01:06.753988,-2.7700000000000453,closed
8,2022-01-05 11:23:05.835841,1557.2,buy,0.3,467.15999999999997,1560.7,1555.2,1554.6,2022-01-05 13:01:06.753988,-5.4400000000001825,closed
9,2022-01-05 10:46:14.103302,1556.0,sell,0.3,466.79999999999995,1552.5,1558.0,1552.0,2022-01-05 13:23:09.518652,3.93,closed
10,2022-01-05 13:10:18.266996,1553.8,sell,0.3,466.14,1550.3,1555.8,1548.7,2022-01-05 13:57:56.497569,5.029999999999909,closed
11,2022-01-05 13:10:18.266996,1553.8,sell,0.3,466.14,1550.3,1555.8,1548.7,2022-01-05 13:57:56.497569,10.059999999999818,closed
12,2022-01-05 13:25:18.481710,1552.3,sell,0.3,465.68999999999994,1548.8,1554.3,1548.7,2022-01-05 13:57:56.497569,13.589999999999726,closed
13,2022-01-05 13:23:09.518652,1551.9,sell,0.3,465.57,1548.4,1553.9,1550.5,2022-01-05 14:29:06.714062,1.400000000000091,
14,2022-01-05 13:23:09.518652,1551.9,sell,0.3,465.57,1548.4,1553.9,1550.5,2022-01-05 14:29:06.714062,1.400000000000091,
15,2022-01-05 13:26:05.906359,1552.1,sell,0.3,465.62999999999994,1548.6,1554.1,1550.5,2022-01-05 14:29:06.714062,1.599999999999909,
16,2022-01-05 14:08:44.635830,1550.5,sell,0.3,465.15,1547.0,1552.5,1550.5,2022-01-05 14:29:06.714062,0.0,
17,2022-01-05 14:08:46.520775,1550.1,sell,0.3,465.03,1546.6,1552.1,1550.5,2022-01-05 14:29:06.714062,-0.40000000000009095,
18,2022-01-05 14:08:50.707471,1550.1,sell,0.3,465.03,1546.6,1552.1,1550.5,2022-01-05 14:29:06.714062,-0.40000000000009095,
19,2022-01-05 14:29:07.363053,1544.3,sell,0.3,463.28999999999996,1540.8,1546.3,1544.5,2022-01-05 14:29:07.363053,-0.20000000000004547,
20,2022-01-06 10:15:29.492377,1548.0,buy,0.3,464.4,1551.5,1546.0,1545.9,2022-01-06 10:22:05.596210,-2.169999999999909,closed
21,2022-01-06 10:15:02.435941,1547.7,buy,0.3,464.31,1551.2,1545.7,1545.5,2022-01-06 10:46:11.649059,-2.2700000000000453,closed
22,2022-01-06 11:01:27.637688,1547.0,buy,0.3,464.09999999999997,1550.5,1545.0,1550.6,2022-01-06 11:08:07.605252,3.529999999999909,closed
23,2022-01-06 11:04:18.260071,1548.0,buy,0.3,464.4,1551.5,1546.0,1551.5,2022-01-06 11:11:26.585363,3.43,closed
24,2022-01-06 11:04:18.260071,1548.0,buy,0.3,464.4,1551.5,1546.0,1551.5,2022-01-06 11:11:26.585363,6.859999999999999,closed
25,2022-01-06 11:05:24.060510,1548.3,buy,0.3,464.48999999999995,1551.8,1546.3,1552.0,2022-01-06 11:23:07.419652,3.6300000000000456,closed
26,2022-01-06 11:05:24.060510,1548.3,buy,0.3,464.48999999999995,1551.8,1546.3,1552.0,2022-01-06 11:23:07.419652,7.26000000000009,closed
27,2022-01-06 11:05:24.060510,1548.3,buy,0.3,464.48999999999995,1551.8,1546.3,1552.0,2022-01-06 11:23:07.419652,10.890000000000136,closed
28,2022-01-06 11:08:07.605252,1550.7,buy,0.3,465.21,1554.2,1548.7,1554.7,2022-01-06 13:43:33.952773,3.93,closed
29,2022-01-06 11:11:26.585363,1551.7,buy,0.3,465.51,1555.2,1549.7,1555.8,2022-01-06 13:44:02.834651,4.029999999999909,closed
30,2022-01-06 11:12:05.629624,1551.5,buy,0.3,465.45,1555.0,1549.5,1555.8,2022-01-06 13:44:02.834651,8.259999999999863,closed
31,2022-01-06 11:23:36.622198,1551.8,buy,0.3,465.53999999999996,1555.3,1549.8,1555.8,2022-01-06 13:44:02.834651,12.189999999999863,closed
32,2022-01-06 13:44:02.834651,1556.0,buy,0.3,466.79999999999995,1559.5,1554.0,1553.4,2022-01-06 13:55:26.399268,-2.669999999999909,closed
33,2022-01-06 13:43:33.952773,1555.0,buy,0.3,466.5,1558.5,1553.0,1552.2,2022-01-06 14:02:11.969811,-2.8699999999999544,closed
34,2022-01-06 11:23:59.986470,1552.6,buy,0.3,465.78,1556.1,1550.6,1550.6,2022-01-06 14:08:25.738742,-2.07,closed
35,2022-01-06 11:24:40.365477,1552.7,buy,0.3,465.81,1556.2,1550.7,1550.6,2022-01-06 14:08:25.738742,-4.240000000000137,closed
36,2022-01-06 14:16:18.477631,1547.1,sell,0.3,464.12999999999994,1543.6,1549.1,1540.5,2022-01-07 09:33:27.410431,6.529999999999909,closed
37,2022-01-06 14:16:18.477631,1547.1,sell,0.3,464.12999999999994,1543.6,1549.1,1540.5,2022-01-07 09:33:27.410431,13.059999999999818,closed
38,2022-01-06 14:16:18.477631,1547.1,sell,0.3,464.12999999999994,1543.6,1549.1,1540.5,2022-01-07 09:33:27.410431,19.589999999999726,closed
39,2022-01-06 14:16:18.477631,1547.1,sell,0.3,464.12999999999994,1543.6,1549.1,1540.5,2022-01-07 09:33:27.410431,26.119999999999635,closed
40,2022-01-06 14:16:22.546475,1547.2,sell,0.3,464.15999999999997,1543.7,1549.2,1540.5,2022-01-07 09:33:27.410431,32.74999999999968,closed
41,2022-01-06 14:16:24.868280,1547.1,sell,0.3,464.12999999999994,1543.6,1549.1,1540.5,2022-01-07 09:33:27.410431,39.27999999999959,closed
42,2022-01-07 09:35:06.133364,1538.7,sell,0.3,461.61,1535.2,1540.7,1534.6,2022-01-07 11:16:01.896090,4.030000000000136,closed
43,2022-01-07 09:38:04.924869,1538.4,sell,0.3,461.52,1534.9,1540.4,1534.6,2022-01-07 11:16:01.896090,7.760000000000318,closed
44,2022-01-07 09:42:07.891866,1538.7,sell,0.3,461.61,1535.2,1540.7,1534.6,2022-01-07 11:16:01.896090,11.790000000000454,closed
45,2022-01-07 09:48:05.326997,1538.3,sell,0.3,461.48999999999995,1534.8,1540.3,1534.6,2022-01-07 11:16:01.896090,15.420000000000499,closed
46,2022-01-07 09:48:05.326997,1538.3,sell,0.3,461.48999999999995,1534.8,1540.3,1534.6,2022-01-07 11:16:01.896090,19.050000000000544,closed
47,2022-01-07 09:55:16.032507,1538.2,sell,0.3,461.46,1534.7,1540.2,1534.6,2022-01-07 11:16:01.896090,22.58000000000068,closed
48,2022-01-07 11:20:02.750248,1534.6,sell,0.3,460.37999999999994,1531.1,1536.6,1537.7,2022-01-07 11:22:49.565941,-3.1700000000001363,closed
49,2022-01-07 11:20:04.061009,1534.9,sell,0.3,460.47,1531.4,1536.9,1537.7,2022-01-07 11:22:49.565941,-6.0400000000000915,closed
50,2022-01-07 13:05:20.211966,1536.2,sell,0.3,460.86,1532.7,1538.2,1541.3,2022-01-07 13:10:02.114374,-5.169999999999909,closed
51,2022-01-07 13:31:35.796978,1543.5,buy,0.3,463.04999999999995,1547.0,1541.5,1541.0,2022-01-07 13:32:45.603851,-2.57,closed
52,2022-01-07 13:21:50.570054,1542.0,buy,0.3,462.59999999999997,1545.5,1540.0,1539.1,2022-01-07 13:37:25.810511,-2.970000000000091,closed
53,2022-01-07 13:22:04.288870,1542.0,buy,0.3,462.59999999999997,1545.5,1540.0,1539.1,2022-01-07 13:37:25.810511,-5.9400000000001825,closed
54,2022-01-07 13:30:06.714057,1542.2,buy,0.3,462.65999999999997,1545.7,1540.2,1539.1,2022-01-07 13:37:25.810511,-9.11000000000032,closed
55,2022-01-07 13:48:08.134974,1534.4,sell,0.3,460.32,1530.9,1536.4,1538.1,2022-01-07 13:49:12.103338,-3.769999999999818,closed
56,2022-01-07 13:49:10.035103,1534.0,sell,0.3,460.2,1530.5,1536.0,1538.1,2022-01-07 13:49:12.103338,-7.939999999999728,closed
57,2022-01-07 14:00:05.903185,1535.1,sell,0.3,460.53,1531.6,1537.1,1537.9,2022-01-07 14:01:49.815920,-2.8700000000001817,closed
58,2022-01-07 13:58:04.832410,1536.1,sell,0.3,460.8299999999999,1532.6,1538.1,1538.2,2022-01-07 14:03:59.883049,-2.1700000000001363,closed
59,2022-01-07 13:47:03.943565,1536.9,sell,0.3,461.07,1533.4,1538.9,1539.7,2022-01-07 14:10:06.529016,-2.8699999999999544,closed
60,2022-01-07 13:53:22.361089,1536.5,sell,0.3,460.95,1533.0,1538.5,1539.7,2022-01-07 14:10:06.529016,-6.140000000000001,closed
61,2022-01-07 13:53:55.998048,1536.7,sell,0.3,461.01,1533.2,1538.7,1539.7,2022-01-07 14:10:06.529016,-9.21,closed
62,2022-01-07 14:12:46.329919,1540.8,buy,0.3,462.23999999999995,1544.3,1538.8,1537.5,2022-01-07 14:14:04.036782,-3.3699999999999544,closed
63,2022-01-10 09:36:20.891846,1537.2,sell,0.3,461.15999999999997,1533.7,1539.2,1533.6,2022-01-10 10:04:51.171727,3.5300000000001366,closed
