datetime,balance
2021-06-09 13:00:40.265524,3600.0
2021-06-09 13:00:40.581001,3600.0
2021-06-09 13:00:50.741091,3600.0
2021-06-09 13:02:24.338673,3600.0
2021-06-09 13:04:19.512663,3600.0
2021-06-09 13:06:14.616637,3600.0
2021-06-09 13:06:48.172772,3600.0
2021-06-09 13:07:37.137232,3600.0
2021-06-09 13:11:50.328498,3600.0
2021-06-09 13:16:03.913550,3600.0
2021-06-09 13:16:15.194268,3600.0
2021-06-09 13:18:04.909867,3600.0
2021-06-09 13:18:18.511192,3600.0
2021-06-09 13:19:54.057504,3600.0
2021-06-09 13:19:56.553214,3600.0
2021-06-09 13:21:21.979957,3600.0
2021-06-09 13:21:39.818591,3600.0
2021-06-09 13:22:06.131776,3600.0
2021-06-09 13:23:03.387556,3600.0
2021-06-09 13:23:05.090682,3600.0
2021-06-09 13:23:10.146727,3600.0
2021-06-09 13:23:57.254063,3600.0
2021-06-09 13:24:02.567847,3600.0
2021-06-09 13:30:24.534704,3600.0
2021-06-09 13:33:05.473078,3600.0
2021-06-09 13:33:19.383013,3600.0
2021-06-09 13:34:53.760068,3600.0
2021-06-09 13:39:37.875699,3600.0
2021-06-09 13:40:31.289646,3600.0
2021-06-09 13:47:52.809654,3600.0
2021-06-09 13:48:03.135285,3600.0
2021-06-09 13:50:17.535752,3600.0
2021-06-09 13:52:03.626255,3600.0
2021-06-09 13:52:03.917832,3600.0
2021-06-09 13:57:04.346273,3600.0
2021-06-09 13:57:43.436208,3600.0
2021-06-09 14:02:52.837729,3600.0
2021-06-09 14:02:59.298524,3600.0
2021-06-09 14:03:15.379300,3600.0
2021-06-09 14:04:04.449023,3600.0
2021-06-09 14:05:21.583790,3600.0
2021-06-09 14:06:03.537314,3600.0
2021-06-09 14:07:09.635028,3600.0
2021-06-09 14:10:08.674796,3600.0
2021-06-09 14:11:56.966857,3600.0
2021-06-09 14:12:59.004851,3600.0
2021-06-09 14:13:03.853516,3600.0
2021-06-09 14:13:55.750273,3600.0
2021-06-09 14:14:35.571565,3600.0
2021-06-09 14:15:33.093565,3600.0
2021-06-09 14:18:42.473099,3600.0
2021-06-09 14:19:03.309829,3600.0
2021-06-09 14:21:09.205185,3600.0
2021-06-09 14:22:51.214923,3600.0
2021-06-09 14:23:21.658928,3600.0
2021-06-09 14:26:19.494927,3600.0
2021-06-10 09:00:22.681921,3600.0
2021-06-10 09:01:03.873033,3600.0
2021-06-10 09:01:22.958642,3600.0
2021-06-10 09:01:30.997579,3600.0
2021-06-10 09:01:34.740854,3600.0
2021-06-10 09:01:34.760874,3600.0
2021-06-10 09:01:36.877833,3600.0
2021-06-10 09:01:54.999156,3600.0
2021-06-10 09:02:17.176634,3600.0
2021-06-10 09:02:39.134186,3600.0
2021-06-10 09:03:06.941503,3600.0
2021-06-10 09:07:47.400472,3600.0
2021-06-10 09:12:04.458769,3600.0
2021-06-10 09:13:04.624987,3600.0
2021-06-10 09:14:44.992929,3600.0
2021-06-10 09:14:53.080984,3600.0
2021-06-10 09:15:40.589068,3600.0
2021-06-10 09:15:47.554066,3600.0
2021-06-10 09:16:04.465836,3600.0
2021-06-10 09:18:05.655900,3600.0
2021-06-10 09:18:13.527850,3600.0
2021-06-10 09:19:07.496940,3600.0
2021-06-10 09:22:53.518122,3600.0
2021-06-10 09:23:15.581153,3600.0
2021-06-10 09:23:31.350508,3600.0
2021-06-10 09:23:38.981039,3600.0
2021-06-10 09:23:41.796915,3600.0
2021-06-10 09:24:19.015151,3600.0
2021-06-10 09:25:41.614729,3600.0
2021-06-10 09:26:06.593930,3600.0
2021-06-10 09:27:11.583882,3600.0
2021-06-10 09:27:48.912239,3600.0
2021-06-10 09:30:03.579144,3600.0
2021-06-10 09:30:04.464428,3600.0
2021-06-10 09:30:07.713347,3600.0
2021-06-10 09:32:03.919996,3600.0
2021-06-10 09:34:06.526377,3600.0
2021-06-10 09:34:29.002575,3600.0
2021-06-10 09:36:35.243947,3600.0
2021-06-10 09:37:02.634713,3600.0
2021-06-10 09:37:06.864729,3600.0
2021-06-10 09:38:04.323201,3600.0
2021-06-10 09:38:11.750223,3600.0
2021-06-10 09:38:35.445089,3600.0
2021-06-10 09:39:02.239564,3600.0
2021-06-10 09:39:31.589501,3600.0
2021-06-10 09:39:57.630984,3600.0
2021-06-10 09:40:37.499052,3600.0
2021-06-10 09:41:03.361295,3600.0
2021-06-10 09:41:08.785308,3600.0
2021-06-10 09:41:20.152189,3600.0
2021-06-10 09:41:21.042839,3600.0
2021-06-10 09:41:51.950423,3600.0
2021-06-10 09:42:02.867359,3600.0
2021-06-10 09:42:03.876357,3600.0
2021-06-10 09:42:32.356437,3600.0
2021-06-10 09:43:04.190288,3600.0
2021-06-10 09:43:27.451726,3600.0
2021-06-10 09:43:49.343150,3600.0
2021-06-10 09:44:27.481353,3600.0
2021-06-10 09:44:55.232703,3600.0
2021-06-10 09:45:04.493772,3600.0
2021-06-10 09:45:49.571374,3600.0
2021-06-10 09:46:15.279677,3600.0
2021-06-10 09:47:05.047811,3600.0
2021-06-10 09:48:06.015907,3600.0
2021-06-10 09:49:43.075794,3600.0
2021-06-10 09:49:55.479519,3600.0
2021-06-10 09:50:03.472219,3600.0
2021-06-10 09:51:51.928427,3600.0
2021-06-10 09:53:10.132074,3600.0
2021-06-10 09:53:44.036858,3600.0
2021-06-10 09:53:59.530240,3600.0
2021-06-10 09:55:21.467368,3600.0
2021-06-10 09:56:04.397036,3600.0
2021-06-10 09:56:56.044441,3600.0
2021-06-10 09:57:28.313690,3600.0
2021-06-10 09:57:29.564470,3600.0
2021-06-10 09:59:08.014131,3600.0
2021-06-10 09:59:21.747291,3600.0
2021-06-10 10:00:58.275004,3600.0
2021-06-10 10:01:02.919890,3600.0
2021-06-10 10:01:25.844901,3600.0
2021-06-10 10:03:26.415838,3600.0
2021-06-10 10:04:24.088795,3600.0
2021-06-10 10:05:03.800135,3600.0
2021-06-10 10:05:10.993188,3600.0
2021-06-10 10:07:19.670353,3600.0
2021-06-10 10:07:41.733462,3600.0
2021-06-10 10:08:04.217622,3600.0
2021-06-10 10:10:04.244177,3600.0
2021-06-10 10:10:38.317339,3600.0
2021-06-10 10:12:31.973456,3600.0
2021-06-10 10:12:58.787610,3600.0
2021-06-10 10:15:26.637241,3600.0
2021-06-10 10:17:07.639249,3600.0
2021-06-10 10:17:11.901923,3600.0
2021-06-10 10:17:25.938527,3600.0
2021-06-10 10:17:56.072469,3600.0
2021-06-10 10:18:48.106375,3600.0
2021-06-10 10:19:04.144757,3600.0
2021-06-10 10:20:28.043772,3600.0
2021-06-10 10:20:32.289331,3600.0
2021-06-10 10:21:14.262959,3600.0
2021-06-10 10:21:44.458588,3600.0
2021-06-10 10:23:28.129699,3600.0
2021-06-10 10:23:34.279782,3600.0
2021-06-10 10:24:02.644988,3600.0
2021-06-10 10:24:23.751246,3600.0
2021-06-10 10:25:38.395794,3600.0
2021-06-10 10:26:50.549972,3600.0
2021-06-10 10:27:40.637261,3600.0
2021-06-10 10:27:42.351785,3600.0
2021-06-10 10:28:03.699146,3600.0
2021-06-10 10:28:12.809930,3600.0
2021-06-10 10:29:30.323654,3600.0
2021-06-10 10:29:40.463625,3600.0
2021-06-10 10:32:06.586808,3600.0
2021-06-10 10:34:04.102047,3600.0
2021-06-10 10:35:40.192879,3600.0
