,date,price,signal,position_size,position,TP,SL,close_price,close_time,pnl
0,2021-06-10 10:12:58.787610,1467.3,buy,1,366.825,1469.3,1457.3,1456.6,2021-06-10 10:41:18.356604,-11.200000000000045
1,2021-06-11 10:32:35.927173,1469.3,buy,1,367.325,1471.3,1459.3,1471.3,2021-06-11 10:37:03.105359,1.5
2,2021-06-11 10:49:50.101841,1473.4,buy,1,368.35,1475.4,1463.4,1476.3,2021-06-11 11:00:00.082345,2.3999999999998636
3,2021-06-11 11:08:34.211223,1480.8,buy,1,370.2,1482.8,1470.8,1483.3,2021-06-11 11:12:03.128301,2.0
4,2021-06-11 11:27:09.380117,1488.9,buy,1,372.225,1490.9,1478.9,1491.4,2021-06-11 13:01:17.700157,2.0
5,2021-06-14 10:13:35.787821,1496.0,buy,1,374.0,1498.0,1486.0,1498.0,2021-06-14 10:15:56.140438,1.5
6,2021-06-14 09:41:04.193164,1497.0,buy,1,374.25,1499.0,1487.0,1499.2,2021-06-14 10:16:03.955771,1.7000000000000455
7,2021-06-14 10:31:37.828500,1503.0,buy,1,375.75,1505.0,1493.0,1505.5,2021-06-14 10:34:03.463315,2.0
8,2021-06-14 13:13:04.053452,1507.1,buy,1,376.775,1509.1,1497.1,1494.5,2021-06-14 14:03:07.665121,-13.099999999999909
9,2021-06-18 09:17:14.997534,1472.8,buy,1,368.2,1474.8,1462.8,1475.1,2021-06-18 09:20:05.039673,1.7999999999999545
10,2021-06-18 09:37:35.074711,1476.8,buy,1,369.2,1478.8,1466.8,1479.5,2021-06-18 09:45:31.693087,2.2000000000000455
11,2021-06-18 10:04:51.699267,1480.2,buy,1,370.05,1482.2,1470.2,1484.5,2021-06-18 10:09:23.402595,3.7999999999999545
12,2021-06-18 10:13:17.518211,1484.4,buy,1,371.1,1486.4,1474.4,1487.5,2021-06-18 11:26:08.627702,2.599999999999909
13,2021-06-18 13:20:04.030916,1487.5,buy,1,371.875,1489.5,1477.5,1490.5,2021-06-18 13:23:03.581281,2.5
14,2021-06-22 09:22:48.101157,1487.2,buy,1,371.8,1489.2,1477.2,1489.2,2021-06-22 09:38:09.330365,1.5
15,2021-06-22 10:07:29.702678,1488.2,buy,1,372.05,1490.2,1478.2,1492.7,2021-06-22 10:29:09.707449,4.0
16,2021-06-22 10:19:39.726236,1487.7,buy,1,371.925,1489.7,1477.7,1492.7,2021-06-22 10:29:09.707449,4.5
17,2021-06-22 11:21:34.111565,1494.4,buy,1,373.6,1496.4,1484.4,1496.4,2021-06-22 11:27:57.971756,1.5
18,2021-06-22 13:22:06.323963,1499.0,buy,1,374.75,1501.0,1489.0,1501.4,2021-06-23 10:11:15.773704,1.900000000000091
19,2021-06-22 13:30:28.131123,1498.1,buy,1,374.525,1500.1,1488.1,1501.4,2021-06-23 10:11:15.773704,2.800000000000182
20,2021-06-23 10:12:22.434212,1501.5,buy,1,375.375,1503.5,1491.5,1491.2,2021-06-23 11:06:06.296160,-10.799999999999955
21,2021-06-25 14:09:13.024183,1497.9,buy,1,374.475,1499.9,1487.9,1500.5,2021-06-25 14:23:18.985894,2.099999999999909
22,2021-06-28 09:16:22.975785,1508.9,buy,1,377.225,1510.9,1498.9,1511.0,2021-06-28 09:16:56.803866,1.599999999999909
23,2021-06-28 09:23:44.955320,1510.0,buy,1,377.5,1512.0,1500.0,1512.5,2021-06-28 09:29:51.091541,2.0
24,2021-06-28 11:26:23.949324,1517.2,buy,1,379.3,1519.2,1507.2,1520.8,2021-06-28 11:29:59.728589,3.099999999999909
25,2021-06-28 13:12:58.172645,1520.2,buy,1,380.05,1522.2,1510.2,1522.6,2021-06-28 14:07:10.787763,1.8999999999998636
26,2021-06-29 09:16:03.602627,1522.8,buy,1,380.7,1524.8,1512.8,1525.3,2021-06-29 09:17:05.634180,2.0
27,2021-06-29 10:25:35.001826,1529.1,buy,1,382.275,1531.1,1519.1,1531.1,2021-06-29 11:08:30.747272,1.5
28,2021-06-29 11:28:40.096126,1531.0,buy,1,382.75,1533.0,1521.0,1533.9,2021-06-29 13:09:44.036838,2.400000000000091
29,2021-06-30 09:38:33.174085,1538.1,buy,1,384.525,1540.1,1528.1,1540.6,2021-06-30 09:41:27.350553,2.0
30,2021-06-30 10:48:59.501812,1541.1,buy,1,385.275,1543.1,1531.1,1531.0,2021-06-30 14:01:23.647961,-10.599999999999909
31,2021-07-01 13:00:23.380121,1541.0,buy,1,385.25,1543.0,1531.0,1543.5,2021-07-01 13:08:20.456736,2.0
32,2021-07-01 13:18:14.798889,1544.6,buy,1,386.15,1546.6,1534.6,1544.8,2021-07-01 14:29:33.960462,-0.2999999999999545
33,2021-07-02 09:25:23.275739,1552.6,buy,1,388.15,1554.6,1542.6,1555.8,2021-07-02 09:32:11.491863,2.7000000000000455
34,2021-07-02 13:00:33.592548,1557.7,buy,1,389.425,1559.7,1547.7,1555.7,2021-07-02 14:29:34.414985,-2.5
35,2021-07-05 14:28:04.676627,1560.5,buy,1,390.125,1562.5,1550.5,1563.4,2021-07-05 14:28:39.389642,2.400000000000091
36,2021-07-06 09:16:04.496049,1566.4,buy,1,391.6,1568.4,1556.4,1569.0,2021-07-06 09:17:17.311149,2.099999999999909
37,2021-07-08 09:16:05.238793,1527.0,buy,1,381.75,1529.0,1517.0,1531.6,2021-07-08 09:17:17.464399,4.099999999999909
38,2021-07-08 11:10:04.677911,1530.0,buy,1,382.5,1532.0,1520.0,1532.2,2021-07-08 11:12:40.504162,1.7000000000000455
39,2021-07-08 11:26:30.678836,1536.0,buy,1,384.0,1538.0,1526.0,1526.0,2021-07-08 13:14:55.897872,-10.5
40,2021-07-13 10:49:42.438094,1450.5,buy,1,362.625,1452.5,1440.5,1453.2,2021-07-13 10:50:03.829333,2.2000000000000455
41,2021-07-15 13:00:36.042558,1415.3,buy,1,353.825,1417.3,1405.3,1417.4,2021-07-15 13:00:42.218639,1.6000000000001364
42,2021-07-15 13:15:26.425962,1418.4,buy,1,354.6,1420.4,1408.4,1421.0,2021-07-15 13:27:08.307867,2.099999999999909
43,2021-07-15 13:31:09.704146,1422.5,buy,1,355.625,1424.5,1412.5,1424.9,2021-07-15 13:35:07.036741,1.900000000000091
44,2021-07-15 13:50:59.020204,1426.8,buy,1,356.7,1428.8,1416.8,1436.2,2021-07-15 13:52:03.544301,8.900000000000091
45,2021-07-15 14:06:58.441467,1435.0,buy,1,358.75,1437.0,1425.0,1433.4,2021-07-15 14:29:19.352107,-2.099999999999909
46,2021-07-16 09:58:03.773490,1440.8,buy,1,360.2,1442.8,1430.8,1443.1,2021-07-16 10:05:41.514502,1.7999999999999545
47,2021-07-16 09:37:13.608292,1441.4,buy,1,360.35,1443.4,1431.4,1443.5,2021-07-16 10:09:36.015944,1.599999999999909
48,2021-07-16 10:35:12.367577,1446.8,buy,1,361.7,1448.8,1436.8,1435.4,2021-07-16 13:04:06.910495,-11.899999999999864
49,2021-07-20 14:07:09.940443,1397.2,buy,1,349.3,1399.2,1387.2,1403.0,2021-07-20 14:17:02.999991,5.2999999999999545
50,2021-07-21 09:15:59.377475,1410.5,buy,1,352.625,1412.5,1400.5,1414.0,2021-07-21 09:42:55.648132,3.0
51,2021-07-21 09:20:07.274509,1410.4,buy,1,352.6,1412.4,1400.4,1414.0,2021-07-21 09:42:55.648132,3.099999999999909
52,2021-07-21 09:55:16.209644,1414.2,buy,1,353.55,1416.2,1404.2,1416.2,2021-07-21 09:57:34.162780,1.5
53,2021-07-22 10:49:12.251160,1416.0,buy,1,354.0,1418.0,1406.0,1418.5,2021-07-22 10:50:58.328140,2.0
54,2021-07-22 11:06:28.641342,1421.6,buy,1,355.4,1423.6,1411.6,1423.6,2021-07-22 11:10:27.561219,1.5
55,2021-07-22 11:25:04.050297,1422.8,buy,1,355.7,1424.8,1412.8,1424.8,2021-07-22 11:30:02.032288,1.5
56,2021-07-22 13:00:38.421249,1425.1,buy,1,356.275,1427.1,1415.1,1427.1,2021-07-22 13:20:18.351837,1.5
57,2021-07-22 13:15:16.352218,1426.1,buy,1,356.525,1428.1,1416.1,1430.4,2021-07-22 13:22:57.504458,3.800000000000182
58,2021-07-22 13:32:58.359104,1428.4,buy,1,357.1,1430.4,1418.4,1431.9,2021-07-22 13:34:47.265114,3.0
