datetime,balance
2021-06-09 13:00:40.265524,4500.0
2021-06-09 13:00:40.581001,4500.0
2021-06-09 13:00:50.741091,4500.0
2021-06-09 13:02:24.338673,4500.0
2021-06-09 13:04:19.512663,4500.0
2021-06-09 13:06:14.616637,4500.0
2021-06-09 13:06:48.172772,4500.0
2021-06-09 13:07:37.137232,4500.0
2021-06-09 13:11:50.328498,4500.0
2021-06-09 13:16:03.913550,4500.0
2021-06-09 13:16:15.194268,4500.0
2021-06-09 13:18:04.909867,4500.0
2021-06-09 13:18:18.511192,4500.0
2021-06-09 13:19:54.057504,4500.0
2021-06-09 13:19:56.553214,4500.0
2021-06-09 13:21:21.979957,4500.0
2021-06-09 13:21:39.818591,4500.0
2021-06-09 13:22:06.131776,4500.0
2021-06-09 13:23:03.387556,4500.0
2021-06-09 13:23:05.090682,4500.0
2021-06-09 13:23:10.146727,4500.0
2021-06-09 13:23:57.254063,4500.0
2021-06-09 13:24:02.567847,4500.0
2021-06-09 13:30:24.534704,4500.0
2021-06-09 13:33:05.473078,4500.0
2021-06-09 13:33:19.383013,4500.0
2021-06-09 13:34:53.760068,4500.0
2021-06-09 13:39:37.875699,4500.0
2021-06-09 13:40:31.289646,4500.0
2021-06-09 13:47:52.809654,4500.0
2021-06-09 13:48:03.135285,4500.0
2021-06-09 13:50:17.535752,4500.0
2021-06-09 13:52:03.626255,4500.0
2021-06-09 13:52:03.917832,4500.0
2021-06-09 13:57:04.346273,4500.0
2021-06-09 13:57:43.436208,4500.0
2021-06-09 14:02:52.837729,4500.0
2021-06-09 14:02:59.298524,4500.0
2021-06-09 14:03:15.379300,4500.0
2021-06-09 14:04:04.449023,4500.0
2021-06-09 14:05:21.583790,4500.0
2021-06-09 14:06:03.537314,4500.0
2021-06-09 14:07:09.635028,4500.0
2021-06-09 14:10:08.674796,4500.0
2021-06-09 14:11:56.966857,4500.0
2021-06-09 14:12:59.004851,4500.0
2021-06-09 14:13:03.853516,4500.0
2021-06-09 14:13:55.750273,4500.0
2021-06-09 14:14:35.571565,4500.0
2021-06-09 14:15:33.093565,4500.0
2021-06-09 14:18:42.473099,4500.0
2021-06-09 14:19:03.309829,4500.0
2021-06-09 14:21:09.205185,4500.0
2021-06-09 14:22:51.214923,4500.0
2021-06-09 14:23:21.658928,4500.0
2021-06-09 14:26:19.494927,4500.0
2021-06-10 09:00:22.681921,4500.0
2021-06-10 09:01:03.873033,4500.0
2021-06-10 09:01:22.958642,4500.0
2021-06-10 09:01:30.997579,4500.0
2021-06-10 09:01:34.740854,4500.0
2021-06-10 09:01:34.760874,4500.0
2021-06-10 09:01:36.877833,4500.0
2021-06-10 09:01:54.999156,4500.0
2021-06-10 09:02:17.176634,4500.0
2021-06-10 09:02:39.134186,4500.0
2021-06-10 09:03:06.941503,4500.0
2021-06-10 09:07:47.400472,4500.0
2021-06-10 09:12:04.458769,4500.0
2021-06-10 09:13:04.624987,4500.0
2021-06-10 09:14:44.992929,4500.0
2021-06-10 09:14:53.080984,4500.0
2021-06-10 09:15:40.589068,4500.0
2021-06-10 09:15:47.554066,4500.0
2021-06-10 09:16:04.465836,4500.0
2021-06-10 09:18:05.655900,4500.0
2021-06-10 09:18:13.527850,4500.0
2021-06-10 09:19:07.496940,4500.0
2021-06-10 09:22:53.518122,4500.0
2021-06-10 09:23:15.581153,4500.0
2021-06-10 09:23:31.350508,4500.0
2021-06-10 09:23:38.981039,4500.0
2021-06-10 09:23:41.796915,4500.0
2021-06-10 09:24:19.015151,4500.0
2021-06-10 09:25:41.614729,4500.0
2021-06-10 09:26:06.593930,4500.0
2021-06-10 09:27:11.583882,4500.0
2021-06-10 09:27:48.912239,4500.0
2021-06-10 09:30:03.579144,4500.0
2021-06-10 09:30:04.464428,4500.0
2021-06-10 09:30:07.713347,4500.0
2021-06-10 09:32:03.919996,4500.0
2021-06-10 09:34:06.526377,4500.0
2021-06-10 09:34:29.002575,4500.0
2021-06-10 09:36:35.243947,4500.0
2021-06-10 09:37:02.634713,4500.0
2021-06-10 09:37:06.864729,4500.0
2021-06-10 09:38:04.323201,4500.0
2021-06-10 09:38:11.750223,4500.0
2021-06-10 09:38:35.445089,4500.0
2021-06-10 09:39:02.239564,4500.0
2021-06-10 09:39:31.589501,4500.0
2021-06-10 09:39:57.630984,4500.0
2021-06-10 09:40:37.499052,4500.0
2021-06-10 09:41:03.361295,4500.0
2021-06-10 09:41:08.785308,4500.0
2021-06-10 09:41:20.152189,4500.0
2021-06-10 09:41:21.042839,4500.0
2021-06-10 09:41:51.950423,4500.0
2021-06-10 09:42:02.867359,4500.0
2021-06-10 09:42:03.876357,4500.0
2021-06-10 09:42:32.356437,4500.0
2021-06-10 09:43:04.190288,4500.0
2021-06-10 09:43:27.451726,4500.0
2021-06-10 09:43:49.343150,4500.0
2021-06-10 09:44:27.481353,4500.0
2021-06-10 09:44:55.232703,4500.0
2021-06-10 09:45:04.493772,4500.0
2021-06-10 09:45:49.571374,4500.0
2021-06-10 09:46:15.279677,4500.0
2021-06-10 09:47:05.047811,4500.0
2021-06-10 09:48:06.015907,4500.0
2021-06-10 09:49:43.075794,4500.0
2021-06-10 09:49:55.479519,4500.0
2021-06-10 09:50:03.472219,4500.0
2021-06-10 09:51:51.928427,4500.0
2021-06-10 09:53:10.132074,4500.0
2021-06-10 09:53:44.036858,4500.0
