,date,price,signal,position_size,position,TP,SL,close_price,close_time,pnl
0,2021-06-02 10:09:53.576201,1493.0,buy,1,373.25,1503.0,1483.0,1482.5,2021-06-02 11:21:17.951437,-11.0
1,2021-06-02 10:13:07.150766,1492.8,buy,1,373.2,1502.8,1482.8,1482.5,2021-06-02 11:21:17.951437,-10.799999999999955
2,2021-06-02 10:19:41.450052,1493.1,buy,1,373.275,1503.1,1483.1,1482.5,2021-06-02 11:21:17.951437,-11.099999999999909
3,2021-06-02 10:31:31.655045,1492.7,buy,1,373.175,1502.7,1482.7,1482.5,2021-06-02 11:21:17.951437,-10.700000000000045
4,2021-06-02 10:32:40.326434,1492.7,buy,1,373.175,1502.7,1482.7,1482.5,2021-06-02 11:21:17.951437,-10.700000000000045
5,2021-06-02 10:29:57.787730,1491.7,buy,1,372.925,1501.7,1481.7,1481.2,2021-06-02 11:21:38.291909,-11.0
6,2021-06-02 11:13:31.534783,1491.3,buy,1,372.825,1501.3,1481.3,1481.2,2021-06-02 11:21:38.291909,-10.599999999999909
7,2021-06-02 13:47:06.214884,1478.9,buy,1,369.725,1488.9,1468.9,1489.6,2021-06-03 09:16:08.573993,10.199999999999818
8,2021-06-02 13:57:38.584354,1481.0,buy,1,370.25,1491.0,1471.0,1491.2,2021-06-03 10:24:04.201096,9.700000000000045
9,2021-06-02 14:28:37.804236,1481.2,buy,1,370.3,1491.2,1471.2,1491.2,2021-06-03 10:24:04.201096,9.5
10,2021-06-02 14:28:37.804236,1481.2,buy,1,370.3,1491.2,1471.2,1491.2,2021-06-03 10:24:04.201096,9.5
11,2021-06-02 14:22:28.879671,1481.7,buy,1,370.425,1491.7,1471.7,1492.4,2021-06-03 10:29:04.984056,10.200000000000045
12,2021-06-02 13:52:14.624814,1482.9,buy,1,370.725,1492.9,1472.9,1493.5,2021-06-03 10:30:05.698803,10.099999999999909
13,2021-06-02 14:03:13.366497,1484.6,buy,1,371.15,1494.6,1474.6,1494.6,2021-06-03 10:38:51.724232,9.5
14,2021-06-02 14:06:34.575434,1484.9,buy,1,371.225,1494.9,1474.9,1495.0,2021-06-03 10:42:19.315405,9.599999999999909
15,2021-06-03 09:23:17.137270,1487.7,buy,1,371.925,1497.7,1477.7,1498.5,2021-06-03 10:57:59.798865,10.299999999999955
16,2021-06-03 09:24:52.455949,1487.8,buy,1,371.95,1497.8,1477.8,1498.5,2021-06-03 10:57:59.798865,10.200000000000045
17,2021-06-03 09:29:22.978296,1486.9,buy,1,371.725,1496.9,1476.9,1498.5,2021-06-03 10:57:59.798865,11.099999999999909
18,2021-06-03 09:45:44.971750,1487.2,buy,1,371.8,1497.2,1477.2,1498.5,2021-06-03 10:57:59.798865,10.799999999999955
19,2021-06-03 09:59:50.876412,1487.6,buy,1,371.9,1497.6,1477.6,1498.5,2021-06-03 10:57:59.798865,10.400000000000091
20,2021-06-03 10:00:12.296804,1487.8,buy,1,371.95,1497.8,1477.8,1498.5,2021-06-03 10:57:59.798865,10.200000000000045
21,2021-06-03 10:06:28.802796,1487.5,buy,1,371.875,1497.5,1477.5,1498.5,2021-06-03 10:57:59.798865,10.5
22,2021-06-03 09:36:51.744259,1488.9,buy,1,372.225,1498.9,1478.9,1498.9,2021-06-03 10:59:43.680236,9.5
23,2021-06-03 09:37:03.689295,1488.8,buy,1,372.2,1498.8,1478.8,1498.9,2021-06-03 10:59:43.680236,9.600000000000136
24,2021-06-03 10:12:17.472421,1488.7,buy,1,372.175,1498.7,1478.7,1498.9,2021-06-03 10:59:43.680236,9.700000000000045
25,2021-06-03 10:08:40.602310,1489.0,buy,1,372.25,1499.0,1479.0,1499.0,2021-06-03 11:01:03.001800,9.5
26,2021-06-03 10:01:04.168074,1489.1,buy,1,372.275,1499.1,1479.1,1502.3,2021-06-03 13:02:03.472470,12.700000000000045
27,2021-06-03 10:36:04.984555,1492.1,buy,1,373.025,1502.1,1482.1,1502.3,2021-06-03 13:02:03.472470,9.700000000000045
28,2021-06-03 10:37:18.398492,1492.7,buy,1,373.175,1502.7,1482.7,1502.9,2021-06-03 13:09:08.395831,9.700000000000045
