datetime,equity
2021-06-09 13:00:40.265524,13500.0
2021-06-09 13:00:40.581001,13500.0
2021-06-09 13:00:50.741091,13500.6
2021-06-09 13:02:24.338673,13502.1
2021-06-09 13:04:19.512663,13502.9
2021-06-09 13:06:14.616637,13503.7
2021-06-09 13:06:48.172772,13503.9
2021-06-09 13:07:37.137232,13503.9
2021-06-09 13:11:50.328498,13505.4
2021-06-09 13:16:03.913550,13505.4
2021-06-09 13:16:15.194268,13505.7
2021-06-09 13:18:04.909867,13504.7
2021-06-09 13:18:18.511192,13504.5
2021-06-09 13:19:54.057504,13503.1
2021-06-09 13:19:56.553214,13505.66
2021-06-09 13:21:21.979957,13505.66
2021-06-09 13:21:39.818591,13505.66
2021-06-09 13:22:06.131776,13505.66
2021-06-09 13:23:03.387556,13505.66
2021-06-09 13:23:05.090682,13505.66
2021-06-09 13:23:10.146727,13505.66
2021-06-09 13:23:57.254063,13505.66
2021-06-09 13:24:02.567847,13505.66
2021-06-09 13:30:24.534704,13505.66
2021-06-09 13:33:05.473078,13505.66
2021-06-09 13:33:19.383013,13505.66
2021-06-09 13:34:53.760068,13505.66
2021-06-09 13:39:37.875699,13505.66
2021-06-09 13:40:31.289646,13505.66
2021-06-09 13:47:52.809654,13505.66
2021-06-09 13:48:03.135285,13505.66
2021-06-09 13:50:17.535752,13505.66
2021-06-09 13:52:03.626255,13507.36
2021-06-09 13:52:03.917832,13507.96
2021-06-09 13:57:04.346273,13505.56
2021-06-09 13:57:43.436208,13504.16
2021-06-09 14:02:52.837729,13501.46
2021-06-09 14:02:59.298524,13501.76
2021-06-09 14:03:15.379300,13501.76
2021-06-09 14:04:04.449023,13502.26
2021-06-09 14:05:21.583790,13501.36
2021-06-09 14:06:03.537314,13501.36
2021-06-09 14:07:09.635028,13497.82
2021-06-09 14:10:08.674796,13497.82
2021-06-09 14:11:56.966857,13497.82
2021-06-09 14:12:59.004851,13497.82
2021-06-09 14:13:03.853516,13497.82
2021-06-09 14:13:55.750273,13497.82
2021-06-09 14:14:35.571565,13497.82
2021-06-09 14:15:33.093565,13497.82
2021-06-09 14:18:42.473099,13497.82
