,date,price,signal,position_size,position,TP,SL,close_price,close_time,pnl,status
0,2022-01-06 11:01:27.637688,1547.0,buy,0.3,464.09999999999997,1551.5,1544.0,1551.5,2022-01-06 11:11:26.585363,4.43,closed
1,2022-01-06 10:57:45.870265,1547.1,buy,0.3,464.12999999999994,1551.6,1544.1,1551.6,2022-01-06 11:23:02.504594,4.43,closed
2,2022-01-06 13:35:30.227361,1553.1,buy,0.3,465.92999999999995,1557.6,1550.1,1548.3,2022-01-06 14:12:03.348614,-4.869999999999955,closed
3,2022-01-06 13:41:42.628709,1553.4,buy,0.3,466.02,1557.9,1550.4,1548.3,2022-01-06 14:12:03.348614,-10.040000000000092,closed
4,2022-01-11 09:35:05.592375,1517.0,buy,0.3,455.09999999999997,1521.5,1514.0,1512.2,2022-01-11 10:55:56.200812,-4.869999999999955,closed
5,2022-01-11 10:01:05.514535,1516.4,buy,0.3,454.92,1520.9,1513.4,1512.2,2022-01-11 10:55:56.200812,-9.14,closed
6,2022-01-11 11:30:03.194059,1516.3,buy,0.3,454.89,1520.8,1513.3,1512.9,2022-01-11 13:41:23.370719,-3.4699999999998634,closed
7,2022-01-12 09:38:06.869858,1496.8,buy,0.3,449.03999999999996,1501.3,1493.8,1501.6,2022-01-12 09:45:06.487946,4.729999999999954,closed
8,2022-01-12 09:39:04.063998,1498.0,buy,0.3,449.4,1502.5,1495.0,1503.9,2022-01-12 09:48:02.743718,5.830000000000091,closed
9,2022-01-12 11:28:54.376784,1498.7,buy,0.3,449.61,1503.2,1495.7,1494.8,2022-01-12 13:10:58.405603,-3.970000000000091,closed
10,2022-01-12 11:17:54.669968,1495.7,buy,0.3,448.71,1500.2,1492.7,1492.1,2022-01-12 13:26:32.485105,-3.6700000000001363,closed
11,2022-01-12 11:17:57.634310,1495.5,buy,0.3,448.65,1500.0,1492.5,1492.1,2022-01-12 13:26:32.485105,-7.140000000000228,closed
12,2022-01-13 09:58:15.043699,1535.0,buy,0.3,460.5,1539.5,1532.0,1540.5,2022-01-13 10:04:04.057831,5.43,closed
13,2022-01-13 09:58:15.043699,1535.0,buy,0.3,460.5,1539.5,1532.0,1540.5,2022-01-13 10:04:04.057831,10.86,closed
14,2022-01-13 13:40:04.867653,1530.8,buy,0.3,459.23999999999995,1535.3,1527.8,1527.3,2022-01-13 13:42:33.314184,-3.57,closed
15,2022-01-14 09:45:06.179926,1519.8,buy,0.3,455.94,1524.3,1516.8,1524.4,2022-01-14 10:23:30.490694,4.530000000000136,closed
16,2022-01-14 09:48:06.185911,1520.2,buy,0.3,456.06,1524.7,1517.2,1527.7,2022-01-14 10:59:32.205356,7.43,closed
17,2022-01-14 09:48:06.185911,1520.2,buy,0.3,456.06,1524.7,1517.2,1527.7,2022-01-14 10:59:32.205356,14.86,closed
18,2022-01-14 09:48:23.941847,1520.5,buy,0.3,456.15,1525.0,1517.5,1527.7,2022-01-14 10:59:32.205356,21.990000000000045,closed
19,2022-01-14 09:50:05.309889,1520.8,buy,0.3,456.23999999999995,1525.3,1517.8,1527.7,2022-01-14 10:59:32.205356,28.820000000000135,closed
20,2022-01-14 10:44:02.634949,1523.3,buy,0.3,456.98999999999995,1527.8,1520.3,1527.8,2022-01-14 11:04:15.873141,4.43,closed
21,2022-01-14 10:56:06.037668,1523.8,buy,0.3,457.14,1528.3,1520.8,1529.2,2022-01-14 13:00:49.192087,5.330000000000091,closed
22,2022-01-14 11:17:13.877484,1526.5,buy,0.3,457.95,1531.0,1523.5,1531.1,2022-01-14 13:18:46.656419,4.529999999999909,closed
23,2022-01-14 11:25:22.397136,1526.9,buy,0.3,458.07,1531.4,1523.9,1531.6,2022-01-14 13:18:52.860081,4.629999999999818,closed
24,2022-01-17 09:32:09.671295,1523.9,buy,0.3,457.17,1528.4,1520.9,1520.5,2022-01-17 10:07:04.650249,-3.470000000000091,closed
25,2022-01-17 14:07:16.254982,1498.5,buy,0.3,449.55,1503.0,1495.5,1494.5,2022-01-17 14:12:47.769028,-4.07,closed
26,2022-01-17 14:11:04.533802,1499.3,buy,0.3,449.78999999999996,1503.8,1496.3,1494.5,2022-01-17 14:12:47.769028,-8.939999999999955,closed
27,2022-01-17 14:11:36.912339,1499.5,buy,0.3,449.84999999999997,1504.0,1496.5,1494.5,2022-01-17 14:12:47.769028,-14.009999999999955,closed
28,2022-01-18 09:52:04.653615,1483.1,buy,0.3,444.92999999999995,1487.6,1480.1,1479.2,2022-01-18 10:08:18.043995,-3.9699999999998634,closed
29,2022-01-18 09:48:33.923091,1481.0,buy,0.3,444.3,1485.5,1478.0,1477.3,2022-01-18 10:21:03.824627,-3.7700000000000453,closed
30,2022-01-18 09:48:56.491148,1481.2,buy,0.3,444.36,1485.7,1478.2,1477.3,2022-01-18 10:21:03.824627,-7.740000000000137,closed
31,2022-01-18 10:16:04.618236,1481.0,buy,0.3,444.3,1485.5,1478.0,1477.3,2022-01-18 10:21:03.824627,-11.510000000000183,closed
32,2022-01-18 10:16:04.618236,1481.0,buy,0.3,444.3,1485.5,1478.0,1477.3,2022-01-18 10:21:03.824627,-15.280000000000229,closed
33,2022-01-18 10:16:33.985385,1481.2,buy,0.3,444.36,1485.7,1478.2,1477.3,2022-01-18 10:21:03.824627,-19.25000000000032,closed
34,2022-01-18 10:33:15.780490,1481.4,buy,0.3,444.42,1485.9,1478.4,1486.2,2022-01-18 10:52:03.780232,4.729999999999954,closed
35,2022-01-18 14:05:03.760864,1482.8,buy,0.3,444.84,1487.3,1479.8,1479.1,2022-01-18 14:12:08.223951,-3.7700000000000453,closed
36,2022-01-19 13:47:18.157732,1486.0,buy,0.3,445.8,1490.5,1483.0,1480.7,2022-01-19 13:49:04.948094,-5.369999999999955,closed
37,2022-01-20 10:23:45.665724,1483.7,buy,0.3,445.11,1488.2,1480.7,1480.4,2022-01-20 11:03:41.717031,-3.3699999999999544,closed
38,2022-01-20 10:23:22.042593,1483.2,buy,0.3,444.96,1487.7,1480.2,1489.0,2022-01-20 13:49:28.694014,5.729999999999954,closed
39,2022-01-21 09:28:49.112926,1493.7,buy,0.3,448.11,1498.2,1490.7,1498.3,2022-01-21 10:54:54.434824,4.529999999999909,closed
40,2022-01-21 09:29:19.995166,1493.8,buy,0.3,448.14,1498.3,1490.8,1498.3,2022-01-21 10:54:54.434824,8.959999999999908,closed
41,2022-01-21 10:24:41.763883,1492.9,buy,0.3,447.87,1497.4,1489.9,1498.3,2022-01-21 10:54:54.434824,14.289999999999772,closed
42,2022-01-21 10:25:04.990666,1493.1,buy,0.3,447.92999999999995,1497.6,1490.1,1498.3,2022-01-21 10:54:54.434824,19.419999999999817,closed
43,2022-01-21 09:29:25.030381,1493.9,buy,0.3,448.17,1498.4,1490.9,1500.1,2022-01-21 10:56:30.125424,6.129999999999818,closed
44,2022-01-21 10:28:53.830419,1496.0,buy,0.3,448.8,1500.5,1493.0,1500.5,2022-01-21 10:57:10.198791,4.43,closed
45,2022-01-21 13:37:03.068985,1498.2,buy,0.3,449.46,1502.7,1495.2,1494.7,2022-01-21 14:28:35.120554,-3.57,closed
46,2022-01-21 14:03:59.168902,1498.6,buy,0.3,449.58,1503.1,1495.6,1494.7,2022-01-21 14:28:35.120554,-7.539999999999864,closed
47,2022-01-25 10:42:07.209765,1471.8,buy,0.3,441.53999999999996,1476.3,1468.8,1468.6,2022-01-25 10:59:24.328654,-3.2700000000000453,closed
48,2022-01-25 10:42:07.209765,1471.8,buy,0.3,441.53999999999996,1476.3,1468.8,1468.6,2022-01-25 10:59:24.328654,-6.5400000000000915,closed
49,2022-01-26 11:01:32.079206,1518.8,buy,0.3,455.64,1523.3,1515.8,1515.2,2022-01-26 11:13:18.739981,-3.669999999999909,closed
50,2022-01-26 10:46:59.986743,1517.6,buy,0.3,455.28,1522.1,1514.6,1522.5,2022-01-26 13:25:09.033259,4.830000000000091,closed
51,2022-01-26 10:56:16.227611,1517.9,buy,0.3,455.37,1522.4,1514.9,1522.5,2022-01-26 13:25:09.033259,9.36,closed
52,2022-01-26 10:56:16.227611,1517.9,buy,0.3,455.37,1522.4,1514.9,1522.5,2022-01-26 13:25:09.033259,13.889999999999908,closed
53,2022-01-26 11:00:09.757268,1518.0,buy,0.3,455.4,1522.5,1515.0,1522.5,2022-01-26 13:25:09.033259,18.319999999999908,closed
54,2022-01-26 11:01:17.429343,1518.0,buy,0.3,455.4,1522.5,1515.0,1522.5,2022-01-26 13:25:09.033259,22.749999999999908,closed
55,2022-01-26 11:20:04.364588,1517.7,buy,0.3,455.31,1522.2,1514.7,1522.5,2022-01-26 13:25:09.033259,27.479999999999862,closed
56,2022-01-28 14:08:43.201438,1528.6,buy,0.3,458.58,1533.1,1525.6,1524.3,2022-01-28 14:12:46.513512,-4.369999999999955,closed
57,2022-01-28 14:20:01.935242,1529.3,buy,0.3,458.78999999999996,1533.8,1526.3,1529.0,2022-01-28 14:29:03.522488,-0.2999999999999545,
58,2022-02-07 09:53:04.932684,1545.5,buy,0.3,463.65,1550.0,1542.5,1542.3,2022-02-07 10:04:02.675765,-3.2700000000000453,closed
59,2022-02-07 10:46:37.362801,1544.0,buy,0.3,463.2,1548.5,1541.0,1540.6,2022-02-07 13:50:23.237180,-3.470000000000091,closed
60,2022-02-07 13:22:13.701901,1544.2,buy,0.3,463.26,1548.7,1541.2,1540.6,2022-02-07 13:50:23.237180,-7.140000000000228,closed
61,2022-02-08 13:13:59.933774,1537.0,buy,0.3,461.09999999999997,1541.5,1534.0,1541.5,2022-02-08 13:30:02.911703,4.43,closed
62,2022-02-08 13:53:23.292286,1540.0,buy,0.3,462.0,1544.5,1537.0,1534.7,2022-02-08 14:07:23.191751,-5.369999999999955,closed
63,2022-02-08 13:53:23.292286,1540.0,buy,0.3,462.0,1544.5,1537.0,1534.7,2022-02-08 14:07:23.191751,-10.73999999999991,closed
64,2022-02-10 14:05:05.544102,1535.5,buy,0.3,460.65,1540.0,1532.5,1530.4,2022-02-10 14:12:13.524945,-5.169999999999909,closed
65,2022-02-10 14:05:50.485029,1535.2,buy,0.3,460.56,1539.7,1532.2,1530.4,2022-02-10 14:12:13.524945,-10.039999999999864,closed
66,2022-02-11 11:06:03.877052,1540.7,buy,0.3,462.21,1545.2,1537.7,1537.6,2022-02-11 11:20:05.717763,-3.1700000000001363,closed
67,2022-02-11 14:05:24.889494,1538.3,buy,0.3,461.48999999999995,1542.8,1535.3,1544.2,2022-02-11 14:15:24.803762,5.830000000000091,closed
68,2022-02-11 14:05:24.889494,1538.3,buy,0.3,461.48999999999995,1542.8,1535.3,1544.2,2022-02-11 14:15:24.803762,11.660000000000181,closed
69,2022-02-11 14:09:44.467693,1540.5,buy,0.3,462.15,1545.0,1537.5,1535.3,2022-02-11 14:29:49.367830,-5.270000000000046,closed
70,2022-02-14 13:20:04.385716,1525.3,buy,0.3,457.59,1529.8,1522.3,1530.7,2022-02-14 13:57:36.554811,5.330000000000091,closed
