,date,price,signal,position_size,position,TP,SL,close_price,close_time,pnl,status
0,2022-01-05 09:54:43.336720,1559.7,buy,0.3,467.90999999999997,1564.2,1557.2,1556.4,2022-01-05 10:43:01.795052,-3.3699999999999544,closed
1,2022-01-05 10:46:14.103302,1556.0,sell,0.3,466.79999999999995,1551.5,1558.5,1550.6,2022-01-05 13:27:00.497544,5.330000000000091,closed
2,2022-01-05 13:27:00.497544,1550.5,sell,0.3,465.15,1546.0,1553.0,1553.1,2022-01-05 13:40:02.386726,-2.669999999999909,closed
3,2022-01-05 13:57:20.528866,1551.3,sell,0.3,465.39,1546.8,1553.8,1550.5,2022-01-05 14:29:06.714062,0.7999999999999545,
4,2022-01-05 14:29:07.363053,1544.3,sell,0.3,463.28999999999996,1539.8,1546.8,1544.5,2022-01-05 14:29:07.363053,-0.20000000000004547,
5,2022-01-06 10:15:02.435941,1547.7,buy,0.3,464.31,1552.2,1545.2,1552.6,2022-01-06 11:24:40.365477,4.829999999999863,closed
6,2022-01-06 11:24:40.365477,1552.7,buy,0.3,465.81,1557.2,1550.2,1548.3,2022-01-06 14:12:03.348614,-4.470000000000091,closed
7,2022-01-06 14:16:18.477631,1547.1,sell,0.3,464.12999999999994,1542.6,1549.6,1540.5,2022-01-07 09:33:27.410431,6.529999999999909,closed
8,2022-01-07 09:35:06.133364,1538.7,sell,0.3,461.61,1534.2,1541.2,1541.3,2022-01-07 13:10:02.114374,-2.669999999999909,closed
9,2022-01-07 13:21:50.570054,1542.0,buy,0.3,462.59999999999997,1546.5,1539.5,1539.1,2022-01-07 13:37:25.810511,-2.970000000000091,closed
10,2022-01-07 13:47:03.943565,1536.9,sell,0.3,461.07,1532.4,1539.4,1539.7,2022-01-07 14:10:06.529016,-2.8699999999999544,closed
11,2022-01-07 14:12:46.329919,1540.8,buy,0.3,462.23999999999995,1545.3,1538.3,1537.5,2022-01-07 14:14:04.036782,-3.3699999999999544,closed
12,2022-01-10 09:36:20.891846,1537.2,sell,0.3,461.15999999999997,1532.7,1539.7,1532.0,2022-01-10 10:11:31.238684,5.130000000000045,closed
13,2022-01-10 10:11:31.238684,1531.5,sell,0.3,459.45,1527.0,1534.0,1535.2,2022-01-10 11:12:04.294001,-3.7700000000000453,closed
14,2022-01-10 11:19:13.284906,1535.1,buy,0.3,460.53,1539.6,1532.6,1530.0,2022-01-10 13:14:58.294391,-5.169999999999909,closed
15,2022-01-10 13:55:46.933803,1527.4,sell,0.3,458.22,1522.9,1529.9,1521.9,2022-01-10 14:12:04.546827,5.43,closed
16,2022-01-10 14:15:14.220507,1520.4,sell,0.3,456.12,1515.9,1522.9,1514.6,2022-01-10 14:29:54.298925,5.730000000000182,closed
17,2022-01-11 09:25:57.691492,1512.0,sell,0.3,453.59999999999997,1507.5,1514.5,1514.5,2022-01-11 09:34:05.595914,-2.57,closed
18,2022-01-11 09:40:05.816215,1517.0,buy,0.3,455.09999999999997,1521.5,1514.5,1514.5,2022-01-11 10:29:41.847430,-2.57,closed
19,2022-01-11 10:55:56.200812,1512.2,sell,0.3,453.66,1507.7,1514.7,1515.2,2022-01-11 11:19:25.930900,-3.07,closed
20,2022-01-11 13:41:23.370719,1512.9,sell,0.3,453.87,1508.4,1515.4,1506.9,2022-01-11 14:00:12.651151,5.93,closed
21,2022-01-11 14:00:12.651151,1506.7,sell,0.3,452.01,1502.2,1509.2,1502.0,2022-01-11 14:05:56.462878,4.630000000000045,closed
22,2022-01-11 14:05:56.462878,1501.9,sell,0.3,450.57,1497.4,1504.4,1504.6,2022-01-11 14:09:35.406066,-2.769999999999818,closed
23,2022-01-11 14:14:03.892703,1506.4,sell,0.3,451.92,1501.9,1508.9,1502.8,2022-01-11 14:29:07.274941,3.6000000000001364,
24,2022-01-12 09:39:04.063998,1498.0,buy,0.3,449.4,1502.5,1495.5,1503.9,2022-01-12 09:48:02.743718,5.830000000000091,closed
25,2022-01-12 10:00:06.246401,1504.5,buy,0.3,451.34999999999997,1509.0,1502.0,1501.6,2022-01-12 10:36:06.275644,-2.970000000000091,closed
26,2022-01-12 10:36:06.275644,1501.6,sell,0.3,450.47999999999996,1497.1,1504.1,1497.0,2022-01-12 11:02:08.653906,4.529999999999909,closed
27,2022-01-12 11:02:08.653906,1496.9,sell,0.3,449.07,1492.4,1499.4,1490.3,2022-01-12 11:08:05.023441,6.530000000000136,closed
28,2022-01-12 11:08:05.023441,1490.2,sell,0.3,447.06,1485.7,1492.7,1494.1,2022-01-12 11:14:30.327389,-3.9699999999998634,closed
29,2022-01-12 11:17:54.669968,1495.7,buy,0.3,448.71,1500.2,1493.2,1492.1,2022-01-12 13:26:32.485105,-3.6700000000001363,closed
30,2022-01-12 13:26:32.485105,1492.1,sell,0.3,447.62999999999994,1487.6,1494.6,1494.6,2022-01-12 13:29:01.492556,-2.57,closed
31,2022-01-12 13:40:12.812789,1498.6,buy,0.3,449.58,1503.1,1496.1,1504.1,2022-01-12 13:44:10.963278,5.43,closed
32,2022-01-12 13:44:10.963278,1504.4,buy,0.3,451.32,1508.9,1501.9,1510.5,2022-01-12 14:02:07.341237,6.029999999999909,closed
33,2022-01-12 14:02:07.341237,1510.8,buy,0.3,453.23999999999995,1515.3,1508.3,1516.2,2022-01-12 14:10:07.095551,5.330000000000091,closed
34,2022-01-12 14:10:07.095551,1516.3,buy,0.3,454.89,1520.8,1513.8,1521.9,2022-01-12 14:14:48.407188,5.530000000000136,closed
35,2022-01-12 14:14:48.407188,1522.0,buy,0.3,456.59999999999997,1526.5,1519.5,1530.9,2022-01-12 14:28:04.884252,8.83000000000009,closed
36,2022-01-13 09:15:29.779252,1534.7,buy,0.3,460.41,1539.2,1532.2,1540.5,2022-01-13 10:04:04.057831,5.729999999999954,closed
37,2022-01-13 10:07:31.049845,1540.4,buy,0.3,462.12,1544.9,1537.9,1536.8,2022-01-13 10:32:15.740286,-3.6700000000001363,closed
38,2022-01-13 10:44:03.168107,1534.6,sell,0.3,460.37999999999994,1530.1,1537.1,1530.0,2022-01-13 11:24:17.969296,4.529999999999909,closed
39,2022-01-13 11:24:17.969296,1529.6,sell,0.3,458.87999999999994,1525.1,1532.1,1532.4,2022-01-13 13:00:50.386063,-2.8700000000001817,closed
40,2022-01-13 13:14:23.792037,1525.3,sell,0.3,457.59,1520.8,1527.8,1530.5,2022-01-13 13:20:49.963502,-5.270000000000046,closed
41,2022-01-13 13:40:04.867653,1530.8,buy,0.3,459.23999999999995,1535.3,1528.3,1527.3,2022-01-13 13:42:33.314184,-3.57,closed
42,2022-01-13 13:53:48.755051,1525.0,sell,0.3,457.5,1520.5,1527.5,1527.5,2022-01-13 13:55:04.100618,-2.57,closed
