,date,price,signal,position_size,position,TP,SL,close_price,close_time,pnl
0,2021-06-09 13:50:17.535752,1471.4,buy,1,367.85,1473.5,1465.4,1463.7,2021-06-09 14:07:09.635028,-7.840000000000045
1,2021-06-11 13:58:07.025407,1483.0,buy,1,370.75,1485.1,1477.0,1488.3,2021-06-11 14:00:47.041043,5.159999999999955
2,2021-06-14 13:18:08.700018,1507.0,buy,1,376.75,1509.1,1501.0,1498.8,2021-06-14 13:47:10.735734,-8.340000000000046
3,2021-06-18 13:28:15.186185,1487.9,buy,1,371.975,1490.0,1481.9,1491.2,2021-06-18 13:37:52.890694,3.1599999999999544
4,2021-06-25 13:53:04.768210,1496.8,buy,1,374.2,1498.8999999999999,1490.8,1499.5,2021-06-25 13:57:42.545385,2.5600000000000454
5,2021-06-28 14:01:04.482407,1519.0,buy,1,379.75,1521.1,1513.0,1521.6,2021-06-28 14:04:16.410311,2.459999999999909
6,2021-06-29 13:00:37.639664,1531.3,buy,1,382.825,1533.3999999999999,1525.3,1533.9,2021-06-29 13:09:44.036838,2.4600000000001363
7,2021-07-21 14:06:22.666566,1405.2,buy,1,351.3,1407.3,1399.2,1395.2,2021-07-21 14:10:05.388842,-10.14
8,2021-07-22 13:38:12.683542,1431.5,buy,1,357.875,1433.6,1425.5,1433.6,2021-07-22 13:42:44.440421,1.959999999999909
9,2021-07-28 13:20:37.705572,1414.3,buy,1,353.575,1416.3999999999999,1408.3,1416.9,2021-07-28 13:25:12.587951,2.4600000000001363
10,2021-07-30 13:53:22.600508,1444.0,buy,1,361.0,1446.1,1438.0,1447.0,2021-07-30 14:29:15.586073,2.86
11,2021-08-02 13:53:42.114838,1455.5,buy,1,363.875,1457.6,1449.5,1449.2,2021-08-02 14:19:06.773063,-6.439999999999954
12,2021-08-05 14:05:39.491147,1484.1,buy,1,371.025,1486.1999999999998,1478.1,1486.8,2021-08-05 14:19:12.998942,2.5600000000000454
13,2021-08-09 14:13:17.221937,1486.9,buy,1,371.725,1489.0,1480.9,1492.0,2021-08-09 14:15:37.597203,4.959999999999909
14,2021-08-11 13:20:42.028682,1497.7,buy,1,374.425,1499.8,1491.7,1500.2,2021-08-11 13:35:21.627206,2.36
15,2021-08-16 13:46:04.070721,1493.0,buy,1,373.25,1495.1,1487.0,1498.0,2021-08-16 13:50:43.206724,4.86
16,2021-08-19 14:11:05.138993,1494.6,buy,1,373.65,1496.6999999999998,1488.6,1498.3,2021-08-19 14:11:46.214690,3.5600000000000454
17,2021-08-30 13:44:07.348622,1432.3,buy,1,358.075,1434.3999999999999,1426.3,1433.1,2021-08-30 14:29:06.666978,0.6599999999999545
18,2021-09-15 13:51:30.928743,1447.3,buy,1,361.825,1449.3999999999999,1441.3,1449.4,2021-09-15 14:14:05.086686,1.9600000000001363
19,2021-09-17 13:56:10.583851,1454.1,buy,1,363.525,1456.1999999999998,1448.1,1456.3,2021-09-17 13:57:31.315482,2.0600000000000454
20,2021-09-20 13:45:40.620155,1464.1,buy,1,366.025,1466.1999999999998,1458.1,1457.6,2021-09-20 14:04:06.711571,-6.64
21,2021-09-23 14:28:13.402962,1448.9,buy,1,362.225,1451.0,1442.9,1453.4,2021-09-24 09:15:12.297022,4.36
22,2021-09-29 13:23:03.504752,1446.3,buy,1,361.575,1448.3999999999999,1440.3,1450.5,2021-09-29 13:41:34.992331,4.060000000000046
23,2021-10-07 09:15:55.392532,1459.2,buy,1,364.8,1461.3,1453.2,1453.2,2021-10-07 14:24:04.593464,-6.14
24,2021-10-07 13:00:44.296122,1457.0,buy,1,364.25,1459.1,1451.0,1454.1,2021-10-07 14:29:13.116156,-3.040000000000091
25,2021-10-08 14:21:34.485430,1473.2,buy,1,368.3,1475.3,1467.2,1476.0,2021-10-08 14:29:30.749275,2.6599999999999544
26,2021-10-11 13:47:44.554928,1498.8,buy,1,374.7,1500.8999999999999,1492.8,1501.7,2021-10-11 14:00:04.543061,2.760000000000091
27,2021-10-27 11:28:22.259410,1512.0,buy,1,378.0,1514.1,1506.0,1516.1,2021-10-27 13:01:54.419777,3.959999999999909
28,2021-10-28 14:08:59.019155,1527.2,buy,1,381.8,1529.3,1521.2,1534.1,2021-10-28 14:11:26.172030,6.759999999999864
