datetime,balance
2021-06-09 13:00:40.265524,9000.0
2021-06-09 13:00:40.581001,9000.0
2021-06-09 13:00:50.741091,9000.0
2021-06-09 13:02:24.338673,9000.0
2021-06-09 13:04:19.512663,9000.0
2021-06-09 13:06:14.616637,9000.0
2021-06-09 13:06:48.172772,9000.0
2021-06-09 13:07:37.137232,9000.0
2021-06-09 13:11:50.328498,9000.0
2021-06-09 13:16:03.913550,9000.0
2021-06-09 13:16:15.194268,9000.0
2021-06-09 13:18:04.909867,9000.0
2021-06-09 13:18:18.511192,9000.0
2021-06-09 13:19:54.057504,9000.0
2021-06-09 13:19:56.553214,9000.0
2021-06-09 13:21:21.979957,9000.0
2021-06-09 13:21:39.818591,9000.0
2021-06-09 13:22:06.131776,9000.0
2021-06-09 13:23:03.387556,9000.0
2021-06-09 13:23:05.090682,9000.0
2021-06-09 13:23:10.146727,9000.0
2021-06-09 13:23:57.254063,9000.0
2021-06-09 13:24:02.567847,9000.0
2021-06-09 13:30:24.534704,9000.0
2021-06-09 13:33:05.473078,9000.0
2021-06-09 13:33:19.383013,9000.0
2021-06-09 13:34:53.760068,9000.0
2021-06-09 13:39:37.875699,9000.0
2021-06-09 13:40:31.289646,9000.0
2021-06-09 13:47:52.809654,9000.0
2021-06-09 13:48:03.135285,9000.0
2021-06-09 13:50:17.535752,9000.0
2021-06-09 13:52:03.626255,9000.0
2021-06-09 13:52:03.917832,9000.0
2021-06-09 13:57:04.346273,9000.0
2021-06-09 13:57:43.436208,9000.0
2021-06-09 14:02:52.837729,9000.0
2021-06-09 14:02:59.298524,9000.0
2021-06-09 14:03:15.379300,9000.0
2021-06-09 14:04:04.449023,9000.0
2021-06-09 14:05:21.583790,9000.0
2021-06-09 14:06:03.537314,9000.0
2021-06-09 14:07:09.635028,8992.16
2021-06-09 14:10:08.674796,8992.16
2021-06-09 14:11:56.966857,8992.16
2021-06-09 14:12:59.004851,8992.16
2021-06-09 14:13:03.853516,8992.16
2021-06-09 14:13:55.750273,8992.16
2021-06-09 14:14:35.571565,8992.16
2021-06-09 14:15:33.093565,8992.16
2021-06-09 14:18:42.473099,8992.16
2021-06-09 14:19:03.309829,8992.16
2021-06-09 14:21:09.205185,8992.16
2021-06-09 14:22:51.214923,8992.16
2021-06-09 14:23:21.658928,8992.16
2021-06-09 14:26:19.494927,8992.16
2021-06-10 09:00:22.681921,8992.16
2021-06-10 09:01:03.873033,8992.16
2021-06-10 09:01:22.958642,8992.16
2021-06-10 09:01:30.997579,8992.16
2021-06-10 09:01:34.740854,8992.16
2021-06-10 09:01:34.760874,8992.16
2021-06-10 09:01:36.877833,8992.16
2021-06-10 09:01:54.999156,8992.16
2021-06-10 09:02:17.176634,8992.16
2021-06-10 09:02:39.134186,8992.16
2021-06-10 09:03:06.941503,8992.16
2021-06-10 09:07:47.400472,8992.16
2021-06-10 09:12:04.458769,8992.16
2021-06-10 09:13:04.624987,8992.16
2021-06-10 09:14:44.992929,8992.16
2021-06-10 09:14:53.080984,8992.16
2021-06-10 09:15:40.589068,8992.16
2021-06-10 09:15:47.554066,8992.16
2021-06-10 09:16:04.465836,8992.16
2021-06-10 09:18:05.655900,8992.16
2021-06-10 09:18:13.527850,8992.16
2021-06-10 09:19:07.496940,8992.16
2021-06-10 09:22:53.518122,8992.16
2021-06-10 09:23:15.581153,8992.16
2021-06-10 09:23:31.350508,8992.16
2021-06-10 09:23:38.981039,8992.16
2021-06-10 09:23:41.796915,8992.16
2021-06-10 09:24:19.015151,8992.16
2021-06-10 09:25:41.614729,8992.16
2021-06-10 09:26:06.593930,8992.16
2021-06-10 09:27:11.583882,8992.16
2021-06-10 09:27:48.912239,8992.16
2021-06-10 09:30:03.579144,8992.16
2021-06-10 09:30:04.464428,8992.16
2021-06-10 09:30:07.713347,8992.16
2021-06-10 09:32:03.919996,8992.16
2021-06-10 09:34:06.526377,8992.16
2021-06-10 09:34:29.002575,8992.16
2021-06-10 09:36:35.243947,8992.16
2021-06-10 09:37:02.634713,8992.16
2021-06-10 09:37:06.864729,8992.16
2021-06-10 09:38:04.323201,8992.16
2021-06-10 09:38:11.750223,8992.16
2021-06-10 09:38:35.445089,8992.16
