,date,price,signal,position_size,position,TP,SL,close_price,close_time,pnl,status
0,2022-01-05 09:54:43.336720,1559.7,buy,0.3,467.90999999999997,1565.2,1556.7,1556.4,2022-01-05 10:43:01.795052,-3.3699999999999544,closed
1,2022-01-05 10:06:04.086767,1559.1,buy,0.3,467.72999999999996,1564.6,1556.1,1556.0,2022-01-05 10:46:14.103302,-3.169999999999909,closed
2,2022-01-05 10:24:27.125826,1558.5,buy,0.3,467.54999999999995,1564.0,1555.5,1555.4,2022-01-05 10:47:05.236542,-3.169999999999909,closed
3,2022-01-05 10:47:27.774774,1554.0,sell,0.3,466.2,1548.5,1557.0,1557.3,2022-01-05 11:21:34.981824,-3.3699999999999544,closed
4,2022-01-05 10:47:27.774774,1554.0,sell,0.3,466.2,1548.5,1557.0,1557.3,2022-01-05 11:21:34.981824,-6.73999999999991,closed
5,2022-01-05 11:21:34.981824,1557.3,buy,0.3,467.18999999999994,1562.8,1554.3,1553.8,2022-01-05 13:10:18.266996,-3.57,closed
6,2022-01-05 11:23:05.835841,1557.2,buy,0.3,467.15999999999997,1562.7,1554.2,1553.8,2022-01-05 13:10:18.266996,-7.0400000000000915,closed
7,2022-01-05 10:42:08.192759,1557.9,sell,0.3,467.37,1552.4,1560.9,1552.0,2022-01-05 13:23:09.518652,5.830000000000091,closed
8,2022-01-05 10:46:14.103302,1556.0,sell,0.3,466.79999999999995,1550.5,1559.0,1548.7,2022-01-05 13:57:56.497569,7.229999999999954,closed
9,2022-01-05 13:57:56.497569,1548.5,sell,0.3,464.54999999999995,1543.0,1551.5,1551.5,2022-01-05 14:16:40.326342,-3.07,closed
10,2022-01-05 13:10:18.266996,1553.8,sell,0.3,466.14,1548.3,1556.8,1550.5,2022-01-05 14:29:06.714062,3.2999999999999545,
11,2022-01-05 13:10:18.266996,1553.8,sell,0.3,466.14,1548.3,1556.8,1550.5,2022-01-05 14:29:06.714062,3.2999999999999545,
12,2022-01-05 13:23:09.518652,1551.9,sell,0.3,465.57,1546.4,1554.9,1550.5,2022-01-05 14:29:06.714062,1.400000000000091,
13,2022-01-05 14:17:23.924060,1551.2,sell,0.3,465.36,1545.7,1554.2,1550.5,2022-01-05 14:29:06.714062,0.7000000000000455,
14,2022-01-05 14:29:07.363053,1544.3,sell,0.3,463.28999999999996,1538.8,1547.3,1544.5,2022-01-05 14:29:07.363053,-0.20000000000004547,
15,2022-01-06 09:31:19.246365,1545.6,sell,0.3,463.67999999999995,1540.1,1548.6,1548.6,2022-01-06 09:38:06.599447,-3.07,closed
16,2022-01-06 09:38:06.599447,1548.6,buy,0.3,464.5799999999999,1554.1,1545.6,1545.5,2022-01-06 10:46:11.649059,-3.169999999999909,closed
17,2022-01-06 09:25:05.362064,1546.1,sell,0.3,463.8299999999999,1540.6,1549.1,1549.2,2022-01-06 11:07:06.219076,-3.1700000000001363,closed
18,2022-01-06 09:25:05.362064,1546.1,sell,0.3,463.8299999999999,1540.6,1549.1,1549.2,2022-01-06 11:07:06.219076,-6.340000000000273,closed
19,2022-01-06 09:25:05.362064,1546.1,sell,0.3,463.8299999999999,1540.6,1549.1,1549.2,2022-01-06 11:07:06.219076,-9.51000000000041,closed
20,2022-01-06 10:46:11.649059,1545.5,sell,0.3,463.65,1540.0,1548.5,1549.2,2022-01-06 11:07:06.219076,-13.280000000000456,closed
21,2022-01-06 11:07:06.219076,1549.2,buy,0.3,464.76,1554.7,1546.2,1554.7,2022-01-06 13:43:33.952773,5.43,closed
22,2022-01-06 11:07:51.626353,1549.5,buy,0.3,464.84999999999997,1555.0,1546.5,1555.8,2022-01-06 13:44:02.834651,6.229999999999954,closed
23,2022-01-06 13:44:02.834651,1556.0,buy,0.3,466.79999999999995,1561.5,1553.0,1552.2,2022-01-06 14:02:11.969811,-3.8699999999999544,closed
24,2022-01-06 13:43:33.952773,1555.0,buy,0.3,466.5,1560.5,1552.0,1551.4,2022-01-06 14:04:59.577241,-3.669999999999909,closed
25,2022-01-06 11:08:07.605252,1550.7,buy,0.3,465.21,1556.2,1547.7,1547.1,2022-01-06 14:16:18.477631,-3.6700000000001363,closed
26,2022-01-06 11:08:07.605252,1550.7,buy,0.3,465.21,1556.2,1547.7,1547.1,2022-01-06 14:16:18.477631,-7.340000000000273,closed
27,2022-01-06 14:02:11.969811,1552.2,sell,0.3,465.65999999999997,1546.7,1555.2,1546.7,2022-01-06 14:17:06.124232,5.43,closed
28,2022-01-06 14:04:59.577241,1551.4,sell,0.3,465.42,1545.9,1554.4,1545.8,2022-01-06 14:20:05.183511,5.530000000000136,closed
29,2022-01-06 14:17:16.275658,1546.4,sell,0.3,463.92,1540.9,1549.4,1540.5,2022-01-07 09:33:27.410431,5.830000000000091,closed
30,2022-01-06 14:17:16.275658,1546.4,sell,0.3,463.92,1540.9,1549.4,1540.5,2022-01-07 09:33:27.410431,11.660000000000181,closed
31,2022-01-06 14:17:16.275658,1546.4,sell,0.3,463.92,1540.9,1549.4,1540.5,2022-01-07 09:33:27.410431,17.490000000000272,closed
32,2022-01-07 09:23:59.574498,1546.0,sell,0.3,463.79999999999995,1540.5,1549.0,1540.5,2022-01-07 09:33:27.410431,22.92000000000027,closed
33,2022-01-07 09:33:27.410431,1540.4,sell,0.3,462.12,1534.9,1543.4,1534.6,2022-01-07 11:16:01.896090,5.730000000000182,closed
34,2022-01-07 11:16:01.896090,1534.3,sell,0.3,460.28999999999996,1528.8,1537.3,1537.7,2022-01-07 11:22:49.565941,-3.470000000000091,closed
35,2022-01-07 09:35:06.133364,1538.7,sell,0.3,461.61,1533.2,1541.7,1542.0,2022-01-07 13:21:50.570054,-3.3699999999999544,closed
36,2022-01-07 09:38:04.924869,1538.4,sell,0.3,461.52,1532.9,1541.4,1542.0,2022-01-07 13:21:50.570054,-7.039999999999864,closed
