datetime,balance
2021-06-09 13:00:40.265524,11571.428571428569
2021-06-09 13:00:40.581001,11571.428571428569
2021-06-09 13:00:50.741091,11571.428571428569
2021-06-09 13:02:24.338673,11571.428571428569
2021-06-09 13:04:19.512663,11571.428571428569
2021-06-09 13:06:14.616637,11571.428571428569
2021-06-09 13:06:48.172772,11571.428571428569
2021-06-09 13:07:37.137232,11571.428571428569
2021-06-09 13:11:50.328498,11571.428571428569
2021-06-09 13:16:03.913550,11571.428571428569
2021-06-09 13:16:15.194268,11571.428571428569
2021-06-09 13:18:04.909867,11571.428571428569
2021-06-09 13:18:18.511192,11571.428571428569
2021-06-09 13:19:54.057504,11571.428571428569
2021-06-09 13:19:56.553214,11571.428571428569
2021-06-09 13:21:21.979957,11571.428571428569
2021-06-09 13:21:39.818591,11571.428571428569
2021-06-09 13:22:06.131776,11571.428571428569
2021-06-09 13:23:03.387556,11571.428571428569
2021-06-09 13:23:05.090682,11571.428571428569
2021-06-09 13:23:10.146727,11571.428571428569
2021-06-09 13:23:57.254063,11571.428571428569
2021-06-09 13:24:02.567847,11571.428571428569
2021-06-09 13:30:24.534704,11571.428571428569
2021-06-09 13:33:05.473078,11571.428571428569
2021-06-09 13:33:19.383013,11571.428571428569
2021-06-09 13:34:53.760068,11571.428571428569
2021-06-09 13:39:37.875699,11571.428571428569
2021-06-09 13:40:31.289646,11571.428571428569
2021-06-09 13:47:52.809654,11571.428571428569
2021-06-09 13:48:03.135285,11571.428571428569
2021-06-09 13:50:17.535752,11571.428571428569
2021-06-09 13:52:03.626255,11571.428571428569
2021-06-09 13:52:03.917832,11571.428571428569
2021-06-09 13:57:04.346273,11571.428571428569
2021-06-09 13:57:43.436208,11571.428571428569
2021-06-09 14:02:52.837729,11571.428571428569
2021-06-09 14:02:59.298524,11571.428571428569
2021-06-09 14:03:15.379300,11571.428571428569
2021-06-09 14:04:04.449023,11571.428571428569
2021-06-09 14:05:21.583790,11571.428571428569
2021-06-09 14:06:03.537314,11571.428571428569
2021-06-09 14:07:09.635028,11571.428571428569
2021-06-09 14:10:08.674796,11571.428571428569
2021-06-09 14:11:56.966857,11571.428571428569
2021-06-09 14:12:59.004851,11571.428571428569
2021-06-09 14:13:03.853516,11571.428571428569
2021-06-09 14:13:55.750273,11571.428571428569
2021-06-09 14:14:35.571565,11571.428571428569
2021-06-09 14:15:33.093565,11571.428571428569
2021-06-09 14:18:42.473099,11571.428571428569
2021-06-09 14:19:03.309829,11571.428571428569
2021-06-09 14:21:09.205185,11571.428571428569
2021-06-09 14:22:51.214923,11571.428571428569
2021-06-09 14:23:21.658928,11571.428571428569
2021-06-09 14:26:19.494927,11571.428571428569
2021-06-10 09:00:22.681921,11571.428571428569
2021-06-10 09:01:03.873033,11571.428571428569
2021-06-10 09:01:22.958642,11571.428571428569
2021-06-10 09:01:30.997579,11571.428571428569
2021-06-10 09:01:34.740854,11571.428571428569
2021-06-10 09:01:34.760874,11571.428571428569
2021-06-10 09:01:36.877833,11571.428571428569
2021-06-10 09:01:54.999156,11571.428571428569
2021-06-10 09:02:17.176634,11571.428571428569
2021-06-10 09:02:39.134186,11571.428571428569
2021-06-10 09:03:06.941503,11571.428571428569
2021-06-10 09:07:47.400472,11571.428571428569
2021-06-10 09:12:04.458769,11571.428571428569
2021-06-10 09:13:04.624987,11571.428571428569
2021-06-10 09:14:44.992929,11571.428571428569
2021-06-10 09:14:53.080984,11571.428571428569
2021-06-10 09:15:40.589068,11571.428571428569
2021-06-10 09:15:47.554066,11571.428571428569
2021-06-10 09:16:04.465836,11571.428571428569
2021-06-10 09:18:05.655900,11571.428571428569
2021-06-10 09:18:13.527850,11571.428571428569
2021-06-10 09:19:07.496940,11571.428571428569
2021-06-10 09:22:53.518122,11571.428571428569
2021-06-10 09:23:15.581153,11571.428571428569
2021-06-10 09:23:31.350508,11571.428571428569
2021-06-10 09:23:38.981039,11571.428571428569
2021-06-10 09:23:41.796915,11571.428571428569
2021-06-10 09:24:19.015151,11571.428571428569
2021-06-10 09:25:41.614729,11571.428571428569
2021-06-10 09:26:06.593930,11571.428571428569
2021-06-10 09:27:11.583882,11571.428571428569
2021-06-10 09:27:48.912239,11571.428571428569
2021-06-10 09:30:03.579144,11571.428571428569
2021-06-10 09:30:04.464428,11571.428571428569
2021-06-10 09:30:07.713347,11571.428571428569
2021-06-10 09:32:03.919996,11571.428571428569
2021-06-10 09:34:06.526377,11571.428571428569
2021-06-10 09:34:29.002575,11571.428571428569
2021-06-10 09:36:35.243947,11571.428571428569
2021-06-10 09:37:02.634713,11571.428571428569
2021-06-10 09:37:06.864729,11571.428571428569
2021-06-10 09:38:04.323201,11571.428571428569
2021-06-10 09:38:11.750223,11571.428571428569
2021-06-10 09:38:35.445089,11571.428571428569
2021-06-10 09:39:02.239564,11571.428571428569
2021-06-10 09:39:31.589501,11571.428571428569
2021-06-10 09:39:57.630984,11571.428571428569
2021-06-10 09:40:37.499052,11571.428571428569
2021-06-10 09:41:03.361295,11571.428571428569
2021-06-10 09:41:08.785308,11571.428571428569
2021-06-10 09:41:20.152189,11571.428571428569
2021-06-10 09:41:21.042839,11571.428571428569
2021-06-10 09:41:51.950423,11571.428571428569
2021-06-10 09:42:02.867359,11571.428571428569
2021-06-10 09:42:03.876357,11571.428571428569
2021-06-10 09:42:32.356437,11571.428571428569
2021-06-10 09:43:04.190288,11571.428571428569
2021-06-10 09:43:27.451726,11571.428571428569
2021-06-10 09:43:49.343150,11571.428571428569
2021-06-10 09:44:27.481353,11571.428571428569
2021-06-10 09:44:55.232703,11571.428571428569
2021-06-10 09:45:04.493772,11571.428571428569
2021-06-10 09:45:49.571374,11571.428571428569
2021-06-10 09:46:15.279677,11571.428571428569
2021-06-10 09:47:05.047811,11571.428571428569
2021-06-10 09:48:06.015907,11571.428571428569
2021-06-10 09:49:43.075794,11571.428571428569
2021-06-10 09:49:55.479519,11571.428571428569
2021-06-10 09:50:03.472219,11571.428571428569
2021-06-10 09:51:51.928427,11571.428571428569
2021-06-10 09:53:10.132074,11571.428571428569
2021-06-10 09:53:44.036858,11571.428571428569
2021-06-10 09:53:59.530240,11571.428571428569
2021-06-10 09:55:21.467368,11571.428571428569
2021-06-10 09:56:04.397036,11571.428571428569
2021-06-10 09:56:56.044441,11571.428571428569
2021-06-10 09:57:28.313690,11571.428571428569
2021-06-10 09:57:29.564470,11571.428571428569
2021-06-10 09:59:08.014131,11571.428571428569
2021-06-10 09:59:21.747291,11571.428571428569
2021-06-10 10:00:58.275004,11571.428571428569
2021-06-10 10:01:02.919890,11571.428571428569
2021-06-10 10:01:25.844901,11571.428571428569
2021-06-10 10:03:26.415838,11571.428571428569
2021-06-10 10:04:24.088795,11571.428571428569
2021-06-10 10:05:03.800135,11571.428571428569
2021-06-10 10:05:10.993188,11571.428571428569
2021-06-10 10:07:19.670353,11571.428571428569
2021-06-10 10:07:41.733462,11571.428571428569
2021-06-10 10:08:04.217622,11571.428571428569
2021-06-10 10:10:04.244177,11571.428571428569
2021-06-10 10:10:38.317339,11571.428571428569
2021-06-10 10:12:31.973456,11571.428571428569
2021-06-10 10:12:58.787610,11571.428571428569
2021-06-10 10:15:26.637241,11571.428571428569
2021-06-10 10:17:07.639249,11571.428571428569
2021-06-10 10:17:11.901923,11571.428571428569
2021-06-10 10:17:25.938527,11571.428571428569
2021-06-10 10:17:56.072469,11571.428571428569
2021-06-10 10:18:48.106375,11571.428571428569
2021-06-10 10:19:04.144757,11571.428571428569
2021-06-10 10:20:28.043772,11571.428571428569
2021-06-10 10:20:32.289331,11571.428571428569
2021-06-10 10:21:14.262959,11571.428571428569
2021-06-10 10:21:44.458588,11571.428571428569
2021-06-10 10:23:28.129699,11571.428571428569
2021-06-10 10:23:34.279782,11571.428571428569
2021-06-10 10:24:02.644988,11571.428571428569
2021-06-10 10:24:23.751246,11571.428571428569
2021-06-10 10:25:38.395794,11571.428571428569
2021-06-10 10:26:50.549972,11571.428571428569
2021-06-10 10:27:40.637261,11571.428571428569
2021-06-10 10:27:42.351785,11571.428571428569
2021-06-10 10:28:03.699146,11571.428571428569
2021-06-10 10:28:12.809930,11571.428571428569
2021-06-10 10:29:30.323654,11571.428571428569
2021-06-10 10:29:40.463625,11571.428571428569
2021-06-10 10:32:06.586808,11571.428571428569
2021-06-10 10:34:04.102047,11571.428571428569
2021-06-10 10:35:40.192879,11571.428571428569
2021-06-10 10:36:02.549706,11571.428571428569
2021-06-10 10:36:48.055395,11571.428571428569
2021-06-10 10:38:30.445578,11571.428571428569
2021-06-10 10:38:46.337715,11571.428571428569
2021-06-10 10:40:32.199888,11571.428571428569
2021-06-10 10:41:16.331785,11571.428571428569
2021-06-10 10:41:18.356604,11571.428571428569
2021-06-10 10:42:07.074701,11571.428571428569
2021-06-10 10:43:28.164056,11571.428571428569
2021-06-10 10:43:50.294026,11571.428571428569
2021-06-10 10:44:09.052142,11571.428571428569
2021-06-10 10:44:50.382061,11571.428571428569
2021-06-10 10:45:48.806344,11571.428571428569
2021-06-10 10:45:54.096972,11571.428571428569
2021-06-10 10:46:03.487893,11571.428571428569
2021-06-10 10:46:18.488222,11571.428571428569
2021-06-10 10:46:58.502394,11571.428571428569
2021-06-10 10:47:35.154914,11571.428571428569
2021-06-10 10:47:52.647322,11571.428571428569
2021-06-10 10:47:56.386543,11571.428571428569
2021-06-10 10:48:48.574726,11571.428571428569
2021-06-10 10:49:40.505900,11571.428571428569
2021-06-10 10:49:49.181849,11571.428571428569
2021-06-10 10:50:04.567904,11571.428571428569
2021-06-10 10:51:44.462547,11571.428571428569
2021-06-10 10:51:53.303456,11571.428571428569
2021-06-10 10:52:04.334280,11571.428571428569
2021-06-10 10:52:16.651326,11571.428571428569
2021-06-10 10:52:17.370758,11571.428571428569
2021-06-10 10:52:28.333536,11571.428571428569
2021-06-10 10:53:05.460755,11571.428571428569
2021-06-10 10:55:40.179215,11571.428571428569
2021-06-10 10:55:51.065823,11571.428571428569
2021-06-10 10:57:13.739910,11571.428571428569
2021-06-10 10:59:18.448083,11571.428571428569
2021-06-10 10:59:33.651233,11571.428571428569
2021-06-10 10:59:55.973812,11571.428571428569
2021-06-10 11:00:13.496358,11571.428571428569
2021-06-10 11:01:52.538034,11571.428571428569
2021-06-10 11:03:11.953489,11571.428571428569
2021-06-10 11:04:02.785545,11571.428571428569
2021-06-10 11:08:04.504291,11571.428571428569
2021-06-10 11:09:04.268142,11571.428571428569
2021-06-10 11:10:03.301094,11571.428571428569
2021-06-10 11:12:35.684405,11571.428571428569
2021-06-10 11:13:07.159050,11571.428571428569
2021-06-10 11:14:02.304811,11571.428571428569
2021-06-10 11:15:24.435841,11571.428571428569
2021-06-10 11:15:44.141662,11571.428571428569
2021-06-10 11:15:45.969152,11571.428571428569
2021-06-10 11:16:25.769784,11571.428571428569
2021-06-10 11:17:22.583758,11571.428571428569
2021-06-10 11:17:44.155652,11571.428571428569
2021-06-10 11:18:33.213183,11571.428571428569
2021-06-10 11:18:55.766971,11571.428571428569
2021-06-10 11:19:47.599199,11571.428571428569
2021-06-10 11:21:11.038317,11571.428571428569
