,date,price,signal,position_size,position,TP,SL,close_price,close_time,pnl
0,2021-06-11 11:07:03.768475,1479.0,buy,3,1109.25,1483.1,1476.5,1483.3,2021-06-11 11:12:03.128301,12.479999999999865
1,2021-06-11 13:01:17.700157,1490.7,buy,3,1118.025,1494.8,1488.2,1487.6,2021-06-11 13:20:06.946579,-9.72000000000041
2,2021-06-11 13:24:33.146730,1489.5,buy,3,1117.125,1493.6,1487.0,1485.5,2021-06-11 13:34:04.149667,-12.419999999999998
3,2021-06-14 09:19:03.732696,1496.6,buy,3,1122.4499999999998,1500.6999999999998,1494.1,1494.1,2021-06-14 09:32:01.392552,-7.92
4,2021-06-18 13:28:15.186185,1487.9,buy,3,1115.9250000000002,1492.0,1485.4,1484.7,2021-06-18 13:49:39.709886,-10.020000000000136
5,2021-06-22 09:50:43.864481,1488.5,buy,3,1116.375,1492.6,1486.0,1492.7,2021-06-22 10:29:09.707449,12.180000000000138
6,2021-06-25 13:53:04.768210,1496.8,buy,3,1122.6,1500.8999999999999,1494.3,1501.5,2021-06-25 14:27:59.415151,13.680000000000138
7,2021-06-28 09:16:22.975785,1508.9,buy,2,754.45,1513.0,1506.4,1513.4,2021-06-28 09:30:20.052756,8.72
8,2021-06-28 09:36:07.186716,1513.4,buy,2,756.7,1517.5,1510.9,1510.7,2021-06-28 09:52:09.973697,-5.680000000000091
9,2021-06-28 10:05:59.593678,1513.3,buy,2,756.65,1517.3999999999999,1510.8,1518.1,2021-06-28 11:14:04.101656,9.31999999999991
10,2021-06-28 11:26:23.949324,1517.2,buy,2,758.6,1521.3,1514.7,1521.6,2021-06-28 14:04:16.410311,8.519999999999728
11,2021-07-02 09:25:23.275739,1552.6,buy,2,776.3,1556.6999999999998,1550.1,1556.7,2021-07-02 10:01:23.238576,7.920000000000273
12,2021-07-02 09:42:05.163431,1555.5,buy,2,777.75,1559.6,1553.0,1551.2,2021-07-02 10:44:15.279002,-8.879999999999908
13,2021-07-02 10:09:55.529215,1554.9,buy,2,777.45,1559.0,1552.4,1551.2,2021-07-02 10:44:15.279002,-7.680000000000091
14,2021-07-06 09:23:39.386765,1566.0,buy,2,783.0,1570.1,1563.5,1563.0,2021-07-06 09:38:59.397692,-6.28
15,2021-07-06 11:09:17.711372,1564.8,buy,2,782.4,1568.8999999999999,1562.3,1562.1,2021-07-06 11:19:44.126758,-5.680000000000091
16,2021-07-06 10:18:29.753810,1563.9,buy,2,781.95,1568.0,1561.4,1561.1,2021-07-06 11:30:03.026185,-5.880000000000364
17,2021-07-08 09:16:05.238793,1527.0,buy,2,763.5,1531.1,1524.5,1531.6,2021-07-08 09:17:17.464399,8.919999999999819
18,2021-07-09 11:04:50.479252,1527.8,buy,2,763.9,1531.8999999999999,1525.3,1520.0,2021-07-09 11:14:36.448013,-15.879999999999908
19,2021-07-16 09:48:05.548813,1442.2,buy,3,1081.65,1446.3,1439.7,1446.3,2021-07-16 10:15:57.655964,11.879999999999727
20,2021-07-16 10:12:37.875736,1443.6,buy,3,1082.6999999999998,1447.6999999999998,1441.1,1441.0,2021-07-16 10:47:39.946399,-8.219999999999727
21,2021-07-22 13:38:12.683542,1431.5,buy,3,1073.625,1435.6,1429.0,1435.6,2021-07-22 13:48:03.660045,11.879999999999727
22,2021-07-27 09:20:17.484473,1417.1,buy,3,1062.8249999999998,1421.1999999999998,1414.6,1421.8,2021-07-27 10:07:39.838378,13.680000000000138
23,2021-07-29 09:29:53.191970,1419.8,buy,3,1064.85,1423.8999999999999,1417.3,1424.4,2021-07-29 10:38:35.895709,13.380000000000411
24,2021-08-03 14:29:20.958703,1468.5,buy,3,1101.375,1472.6,1466.0,1468.3,2021-08-03 14:29:20.958703,-1.0200000000001364
25,2021-08-04 09:17:52.576011,1474.4,buy,3,1105.8000000000002,1478.5,1471.9,1471.9,2021-08-04 10:00:05.551418,-7.92
26,2021-08-04 09:40:09.185237,1474.7,buy,3,1106.025,1478.8,1472.2,1471.9,2021-08-04 10:00:05.551418,-8.819999999999864
27,2021-08-04 11:06:04.394313,1476.1,buy,3,1107.0749999999998,1480.1999999999998,1473.6,1473.5,2021-08-04 11:21:06.432197,-8.219999999999727
28,2021-08-06 09:19:41.230359,1488.5,buy,3,1116.375,1492.6,1486.0,1485.4,2021-08-06 10:00:53.483814,-9.719999999999727
29,2021-08-06 09:46:05.771086,1487.7,buy,3,1115.775,1491.8,1485.2,1485.2,2021-08-06 10:07:04.474787,-7.92
30,2021-08-10 09:25:51.807948,1503.7,buy,2,751.85,1507.8,1501.2,1501.2,2021-08-10 09:51:21.527149,-5.28
31,2021-08-10 09:58:43.577514,1502.4,buy,2,751.2,1506.5,1499.9,1495.0,2021-08-10 10:15:45.621956,-15.080000000000181
32,2021-08-16 09:15:22.974549,1487.1,buy,3,1115.3249999999998,1491.1999999999998,1484.6,1491.4,2021-08-16 10:34:12.089625,12.480000000000548
33,2021-08-16 14:15:14.149443,1500.7,buy,2,750.35,1504.8,1498.2,1506.5,2021-08-16 14:29:09.900391,11.31999999999991
34,2021-08-17 09:32:10.579389,1506.2,buy,2,753.1,1510.3,1503.7,1503.6,2021-08-17 09:55:07.187018,-5.480000000000273
35,2021-08-25 14:17:05.450336,1432.0,buy,3,1074.0,1436.1,1429.5,1429.3,2021-08-25 14:22:15.660744,-8.520000000000136
36,2021-08-26 09:46:09.556943,1430.0,buy,3,1072.5,1434.1,1427.5,1427.1,2021-08-26 10:11:03.023151,-9.120000000000273
37,2021-08-26 09:53:04.859984,1429.2,buy,3,1071.9,1433.3,1426.7,1426.5,2021-08-26 11:15:03.412408,-8.520000000000136
