datetime,balance
2021-06-09 13:00:40.265524,54000.0
2021-06-09 13:00:40.581001,54000.0
2021-06-09 13:00:50.741091,54000.0
2021-06-09 13:02:24.338673,54000.0
2021-06-09 13:04:19.512663,54000.0
2021-06-09 13:06:14.616637,54000.0
2021-06-09 13:06:48.172772,54000.0
2021-06-09 13:07:37.137232,54000.0
2021-06-09 13:11:50.328498,54000.0
2021-06-09 13:16:03.913550,54000.0
2021-06-09 13:16:15.194268,54000.0
2021-06-09 13:18:04.909867,54000.0
2021-06-09 13:18:18.511192,54000.0
2021-06-09 13:19:54.057504,54000.0
2021-06-09 13:19:56.553214,54000.0
2021-06-09 13:21:21.979957,54000.0
2021-06-09 13:21:39.818591,54000.0
2021-06-09 13:22:06.131776,54000.0
2021-06-09 13:23:03.387556,54000.0
2021-06-09 13:23:05.090682,54000.0
2021-06-09 13:23:10.146727,54000.0
2021-06-09 13:23:57.254063,54000.0
2021-06-09 13:24:02.567847,54000.0
2021-06-09 13:30:24.534704,54000.0
2021-06-09 13:33:05.473078,54000.0
2021-06-09 13:33:19.383013,54000.0
2021-06-09 13:34:53.760068,54000.0
2021-06-09 13:39:37.875699,54000.0
2021-06-09 13:40:31.289646,54000.0
2021-06-09 13:47:52.809654,54000.0
2021-06-09 13:48:03.135285,54000.0
2021-06-09 13:50:17.535752,54000.0
2021-06-09 13:52:03.626255,54000.0
2021-06-09 13:52:03.917832,54000.0
2021-06-09 13:57:04.346273,54000.0
2021-06-09 13:57:43.436208,54000.0
2021-06-09 14:02:52.837729,54000.0
2021-06-09 14:02:59.298524,54000.0
2021-06-09 14:03:15.379300,54000.0
2021-06-09 14:04:04.449023,54000.0
2021-06-09 14:05:21.583790,54000.0
2021-06-09 14:06:03.537314,54000.0
2021-06-09 14:07:09.635028,54000.0
2021-06-09 14:10:08.674796,54000.0
2021-06-09 14:11:56.966857,54000.0
2021-06-09 14:12:59.004851,54000.0
2021-06-09 14:13:03.853516,54000.0
2021-06-09 14:13:55.750273,54000.0
2021-06-09 14:14:35.571565,54000.0
2021-06-09 14:15:33.093565,54000.0
2021-06-09 14:18:42.473099,54000.0
2021-06-09 14:19:03.309829,54000.0
2021-06-09 14:21:09.205185,54000.0
2021-06-09 14:22:51.214923,54000.0
2021-06-09 14:23:21.658928,54000.0
2021-06-09 14:26:19.494927,54000.0
2021-06-10 09:00:22.681921,54000.0
2021-06-10 09:01:03.873033,54000.0
2021-06-10 09:01:22.958642,54000.0
2021-06-10 09:01:30.997579,54000.0
2021-06-10 09:01:34.740854,54000.0
2021-06-10 09:01:34.760874,54000.0
2021-06-10 09:01:36.877833,54000.0
2021-06-10 09:01:54.999156,54000.0
2021-06-10 09:02:17.176634,54000.0
2021-06-10 09:02:39.134186,54000.0
2021-06-10 09:03:06.941503,54000.0
2021-06-10 09:07:47.400472,54000.0
2021-06-10 09:12:04.458769,54000.0
2021-06-10 09:13:04.624987,54000.0
2021-06-10 09:14:44.992929,54000.0
2021-06-10 09:14:53.080984,54000.0
2021-06-10 09:15:40.589068,54000.0
2021-06-10 09:15:47.554066,54000.0
2021-06-10 09:16:04.465836,54000.0
2021-06-10 09:18:05.655900,54000.0
2021-06-10 09:18:13.527850,54000.0
2021-06-10 09:19:07.496940,54000.0
2021-06-10 09:22:53.518122,54000.0
2021-06-10 09:23:15.581153,54000.0
2021-06-10 09:23:31.350508,54000.0
2021-06-10 09:23:38.981039,54000.0
2021-06-10 09:23:41.796915,54000.0
2021-06-10 09:24:19.015151,54000.0
2021-06-10 09:25:41.614729,54000.0
2021-06-10 09:26:06.593930,54000.0
2021-06-10 09:27:11.583882,54000.0
2021-06-10 09:27:48.912239,54000.0
2021-06-10 09:30:03.579144,54000.0
2021-06-10 09:30:04.464428,54000.0
2021-06-10 09:30:07.713347,54000.0
2021-06-10 09:32:03.919996,54000.0
2021-06-10 09:34:06.526377,54000.0
2021-06-10 09:34:29.002575,54000.0
2021-06-10 09:36:35.243947,54000.0
2021-06-10 09:37:02.634713,54000.0
2021-06-10 09:37:06.864729,54000.0
2021-06-10 09:38:04.323201,54000.0
2021-06-10 09:38:11.750223,54000.0
2021-06-10 09:38:35.445089,54000.0
2021-06-10 09:39:02.239564,54000.0
2021-06-10 09:39:31.589501,54000.0
2021-06-10 09:39:57.630984,54000.0
2021-06-10 09:40:37.499052,54000.0
2021-06-10 09:41:03.361295,54000.0
2021-06-10 09:41:08.785308,54000.0
2021-06-10 09:41:20.152189,54000.0
2021-06-10 09:41:21.042839,54000.0
2021-06-10 09:41:51.950423,54000.0
2021-06-10 09:42:02.867359,54000.0
2021-06-10 09:42:03.876357,54000.0
2021-06-10 09:42:32.356437,54000.0
2021-06-10 09:43:04.190288,54000.0
2021-06-10 09:43:27.451726,54000.0
2021-06-10 09:43:49.343150,54000.0
2021-06-10 09:44:27.481353,54000.0
2021-06-10 09:44:55.232703,54000.0
2021-06-10 09:45:04.493772,54000.0
2021-06-10 09:45:49.571374,54000.0
2021-06-10 09:46:15.279677,54000.0
2021-06-10 09:47:05.047811,54000.0
2021-06-10 09:48:06.015907,54000.0
2021-06-10 09:49:43.075794,54000.0
2021-06-10 09:49:55.479519,54000.0
2021-06-10 09:50:03.472219,54000.0
2021-06-10 09:51:51.928427,54000.0
2021-06-10 09:53:10.132074,54000.0
2021-06-10 09:53:44.036858,54000.0
2021-06-10 09:53:59.530240,54000.0
2021-06-10 09:55:21.467368,54000.0
2021-06-10 09:56:04.397036,54000.0
2021-06-10 09:56:56.044441,54000.0
2021-06-10 09:57:28.313690,54000.0
2021-06-10 09:57:29.564470,54000.0
2021-06-10 09:59:08.014131,54000.0
2021-06-10 09:59:21.747291,54000.0
2021-06-10 10:00:58.275004,54000.0
2021-06-10 10:01:02.919890,54000.0
2021-06-10 10:01:25.844901,54000.0
2021-06-10 10:03:26.415838,54000.0
2021-06-10 10:04:24.088795,54000.0
2021-06-10 10:05:03.800135,54000.0
2021-06-10 10:05:10.993188,54000.0
2021-06-10 10:07:19.670353,54000.0
2021-06-10 10:07:41.733462,54000.0
2021-06-10 10:08:04.217622,54000.0
2021-06-10 10:10:04.244177,54000.0
2021-06-10 10:10:38.317339,54000.0
2021-06-10 10:12:31.973456,54000.0
2021-06-10 10:12:58.787610,54000.0
2021-06-10 10:15:26.637241,54000.0
2021-06-10 10:17:07.639249,54000.0
2021-06-10 10:17:11.901923,54000.0
2021-06-10 10:17:25.938527,54000.0
2021-06-10 10:17:56.072469,54000.0
2021-06-10 10:18:48.106375,54000.0
2021-06-10 10:19:04.144757,54000.0
